GEO_ID,NAME,NAICS,NAICS_LABEL,EAGE,EAGE_LABEL,YEAR,FIRM,ESTAB,EMP,ESTABS_ENTRY,ESTABS_ENTRY_RATE,ESTABS_EXIT,ESTABS_EXIT_RATE,NET_JOB_CREATION,NET_JOB_CREATION_RATE,REALLOCATION_RATE,FIRMDEATH_FIRMS,FIRMDEATH_ESTABS,FIRMDEATH_EMP
0400000US30,Montana,31-33,Manufacturing,40,3 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,40,3 years,1980,71,77,4521, ,,7,8.805,13,0.288,14.907,6,6,36
0400000US30,Montana,31-33,Manufacturing,40,3 years,1981,51,52,738, ,,10,17.699,-51,-6.733,42.244,9,9,43
0400000US30,Montana,31-33,Manufacturing,40,3 years,1982,67,68,1129,4,5.674,9,12.766,-27,-2.368,32.807,8,8,39
0400000US30,Montana,31-33,Manufacturing,40,3 years,1983,53,53,625,3,5.556,5,9.259,14,2.278,38.405,3,3,14
0400000US30,Montana,31-33,Manufacturing,40,3 years,1984,53,54,471,4,7.339,5,9.174,57,12.809,26.966,5,5,12
0400000US30,Montana,31-33,Manufacturing,40,3 years,1985,42,43,452, ,,6,13.187,-29,-6.197,35.043,4,4,48
0400000US30,Montana,31-33,Manufacturing,40,3 years,1986,51,51,574, ,,8,14.679,-205,-30.303,10.939,4,4,22
0400000US30,Montana,31-33,Manufacturing,40,3 years,1987,47,47,1201,5,10.638,5,10.638,-11,-0.912,12.111,3,3,24
0400000US30,Montana,31-33,Manufacturing,40,3 years,1988,58,59,407,4,6.202,15,23.256,30,7.722,59.202,12,12,47
0400000US30,Montana,31-33,Manufacturing,40,3 years,1989,50,50,404,5,10.309, ,,-49,-11.422,32.634, ,,
0400000US30,Montana,31-33,Manufacturing,40,3 years,1990,56,56,470, ,,12,19.672,-26,-5.4,43.614,10,10,51
0400000US30,Montana,31-33,Manufacturing,40,3 years,1991,60,68,2005, ,,7,9.859,84,4.287,12.962,7,7,49
0400000US30,Montana,31-33,Manufacturing,40,3 years,1992,66,67,557,0,0,5,7.194,-24,-4.211,33.333,4,4,46
0400000US30,Montana,31-33,Manufacturing,40,3 years,1993,60,60,562,3,4.651,12,18.605,-123,-19.602,37.61,7,7,18
0400000US30,Montana,31-33,Manufacturing,40,3 years,1994,57,57,505, ,,8,13.333,122,27.79,20.501,5,5,12
0400000US30,Montana,31-33,Manufacturing,40,3 years,1995,62,62,597, ,,10,15.152,-98,-15.112,55.204,7,7,15
0400000US30,Montana,31-33,Manufacturing,40,3 years,1996,46,46,441, ,,11,21.782,20,4.689,49.707,7,7,44
0400000US30,Montana,31-33,Manufacturing,40,3 years,1997,66,66,477,4,6.061,4,6.061,-56,-11.155,25.896,3,3,60
0400000US30,Montana,31-33,Manufacturing,40,3 years,1998,70,70,664,0,0,8,10.811,32,4.961,21.085,5,5,16
0400000US30,Montana,31-33,Manufacturing,40,3 years,1999,68,68,545, ,,9,12.587,-24,-4.317,20.504,7,7,14
0400000US30,Montana,31-33,Manufacturing,40,3 years,2000,59,59,426,3,4.8,10,16,-45,-10.022,34.298,9,9,38
0400000US30,Montana,31-33,Manufacturing,40,3 years,2001,55,55,1035,6,10.526,10,17.544,-157,-14.005,13.559,8,8,37
0400000US30,Montana,31-33,Manufacturing,40,3 years,2002,55,55,353, ,,10,16.807,-113,-27.561,23.415,7,7,22
0400000US30,Montana,31-33,Manufacturing,40,3 years,2003,63,63,403,3,4.348,15,21.739,34,8.752,35.521,12,12,39
0400000US30,Montana,31-33,Manufacturing,40,3 years,2004,62,62,409, ,,7,10.769,-27,-6.338,25.352,5,5,27
0400000US30,Montana,31-33,Manufacturing,40,3 years,2005,62,62,598, ,,4,6.349,-18,-2.98,26.159,4,4,31
0400000US30,Montana,31-33,Manufacturing,40,3 years,2006,51,51,528, ,,6,11.321,16,3.077,31.154,6,6,29
0400000US30,Montana,31-33,Manufacturing,40,3 years,2007,54,55,502,3,5.357,5,8.929,0,0,24.8,4,4,6
0400000US30,Montana,31-33,Manufacturing,40,3 years,2008,59,59,594,0,0,7,11.2,-41,-6.667,17.236,6,6,20
0400000US30,Montana,31-33,Manufacturing,40,3 years,2009,65,68,498,5,6.803,16,21.769,-63,-11.909,21.55,8,8,31
0400000US30,Montana,31-33,Manufacturing,40,3 years,2010,53,54,425, ,,10,17.241,-20,-4.608,23.502,7,7,35
0400000US30,Montana,31-33,Manufacturing,40,3 years,2011,58,58,287,5,8.547,6,10.256,-42,-13.548,26.452,5,5,27
0400000US30,Montana,31-33,Manufacturing,40,3 years,2012,36,36,286,0,0,5,12.987,-24,-8.067,15.462,3,3,4
0400000US30,Montana,31-33,Manufacturing,40,3 years,2013,33,33,312, ,,7,19.718,5,1.61,26.409,6,6,14
0400000US30,Montana,31-33,Manufacturing,40,3 years,2014,42,42,445,3,6.897,6,13.793,-21,-4.6,20.591,5,5,17
0400000US30,Montana,31-33,Manufacturing,40,3 years,2015,54,54,432,3,5.31,8,14.159,-73,-15.499,21.656,5,5,40
0400000US30,Montana,31-33,Manufacturing,40,3 years,2016,42,42,276, ,,6,13.636,-9,-3.214,32.857,5,5,19
0400000US30,Montana,31-33,Manufacturing,40,3 years,2017,63,63,636, ,,5,7.692,26,4.173,14.767,5,5,9
0400000US30,Montana,31-33,Manufacturing,40,3 years,2018,63,63,1002,3,4.651,6,9.302,56,5.744,20.103,5,5,24
0400000US30,Montana,31-33,Manufacturing,50,4 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,50,4 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,50,4 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,50,4 years,1981,61,63,2909, ,,15,21.429,-1689,-45.409,8.657,7,7,39
0400000US30,Montana,31-33,Manufacturing,50,4 years,1982,41,41,452, ,,12,25.806,-294,-49.412,9.076,7,7,21
0400000US30,Montana,31-33,Manufacturing,50,4 years,1983,55,56,836, ,,13,20.968,-284,-28.906,24.224,9,9,75
0400000US30,Montana,31-33,Manufacturing,50,4 years,1984,49,49,775,0,0,4,7.843,154,22,26,3,3,11
0400000US30,Montana,31-33,Manufacturing,50,4 years,1985,48,49,397, ,,6,11.65,-66,-15.475,16.413,5,5,21
0400000US30,Montana,31-33,Manufacturing,50,4 years,1986,35,35,461, ,,10,25.641,-1,-0.219,37.24,8,8,25
0400000US30,Montana,31-33,Manufacturing,50,4 years,1987,50,50,690,7,14,7,14,123,19.477,22.803,5,5,15
0400000US30,Montana,31-33,Manufacturing,50,4 years,1988,41,41,1283, ,,8,18.182,74,5.958,8.213,5,5,20
0400000US30,Montana,31-33,Manufacturing,50,4 years,1989,47,48,333,0,0,11,20.561,-74,-20,27.027,7,7,19
0400000US30,Montana,31-33,Manufacturing,50,4 years,1990,46,46,354, ,,5,10.417,-32,-8.66,34.1,3,3,10
0400000US30,Montana,31-33,Manufacturing,50,4 years,1991,48,48,484, ,,7,13.725,39,8.378,30.934,7,7,23
0400000US30,Montana,31-33,Manufacturing,50,4 years,1992,54,61,1864, ,,7,10.938,-153,-7.87,9.774,6,6,31
0400000US30,Montana,31-33,Manufacturing,50,4 years,1993,61,61,568, ,,7,10.938,12,2.131,41.918,5,5,18
0400000US30,Montana,31-33,Manufacturing,50,4 years,1994,48,48,421, ,,11,20.755,-59,-13.068,29.679,8,8,72
0400000US30,Montana,31-33,Manufacturing,50,4 years,1995,49,49,447, ,,9,17.143,-48,-10.137,45.618,8,8,56
0400000US30,Montana,31-33,Manufacturing,50,4 years,1996,58,58,529, ,,7,11.57,-69,-12.234,24.468,7,7,15
0400000US30,Montana,31-33,Manufacturing,50,4 years,1997,46,46,455,4,8.791,3,6.593,15,3.352,31.285,3,3,29
0400000US30,Montana,31-33,Manufacturing,50,4 years,1998,63,63,541,3,4.688,5,7.813,69,13.583,23.622,4,4,10
0400000US30,Montana,31-33,Manufacturing,50,4 years,1999,67,67,611,3,4.317,8,11.511,-77,-11.984,18.988,5,5,7
0400000US30,Montana,31-33,Manufacturing,50,4 years,2000,67,67,591,3,4.412,5,7.353,18,3.093,23.368,4,4,17
0400000US30,Montana,31-33,Manufacturing,50,4 years,2001,56,56,465, ,,6,10.256,29,6.402,22.958,5,5,13
0400000US30,Montana,31-33,Manufacturing,50,4 years,2002,46,46,779, ,,11,21.782,-255,-28.115,9.261,8,8,69
0400000US30,Montana,31-33,Manufacturing,50,4 years,2003,52,52,371, ,,6,11.111,2,0.543,26.63,6,6,16
0400000US30,Montana,31-33,Manufacturing,50,4 years,2004,56,56,467, ,,10,16.529,34,7.581,20.067,6,6,18
0400000US30,Montana,31-33,Manufacturing,50,4 years,2005,52,52,385, ,,11,19.298,-7,-1.804,35.052,6,6,12
0400000US30,Montana,31-33,Manufacturing,50,4 years,2006,59,59,573, ,,4,6.612,-26,-4.441,20.837,3,3,7
0400000US30,Montana,31-33,Manufacturing,50,4 years,2007,45,45,536,0,0,6,12.5,11,2.068,22.932,4,4,42
0400000US30,Montana,31-33,Manufacturing,50,4 years,2008,46,47,501,0,0,5,10.101,31,6.372,24.666,4,4,6
0400000US30,Montana,31-33,Manufacturing,50,4 years,2009,48,48,478, ,,10,19.048,-103,-19.325,14.634,8,8,48
0400000US30,Montana,31-33,Manufacturing,50,4 years,2010,60,62,436,4,6.202,9,13.953,-59,-12.702,21.098,6,6,25
0400000US30,Montana,31-33,Manufacturing,50,4 years,2011,48,49,436, ,,7,13.592,10,2.323,23.229, ,,
0400000US30,Montana,31-33,Manufacturing,50,4 years,2012,48,48,270, ,,11,20.755,-12,-4.317,37.41,6,6,47
0400000US30,Montana,31-33,Manufacturing,50,4 years,2013,30,30,306, ,,4,12.903,28,9.622,16.495, ,,
0400000US30,Montana,31-33,Manufacturing,50,4 years,2014,29,29,301, ,,4,13.115,13,4.399,22.335,3,3,5
0400000US30,Montana,31-33,Manufacturing,50,4 years,2015,40,40,391, ,,5,12.048,-60,-14.303,16.21,4,4,12
0400000US30,Montana,31-33,Manufacturing,50,4 years,2016,47,47,448, ,,9,17.822,17,3.868,26.849,7,7,26
0400000US30,Montana,31-33,Manufacturing,50,4 years,2017,36,36,310,0,0,6,15.385,37,12.693,28.816,6,6,28
0400000US30,Montana,31-33,Manufacturing,50,4 years,2018,61,61,743,0,0, ,,97,14.078,14.804, ,,
0400000US30,Montana,31-33,Manufacturing,60,5 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,60,5 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,60,5 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,60,5 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,60,5 years,1982,59,61,2592, ,,6,9.524,-393,-14.129,4.746,4,4,17
0400000US30,Montana,31-33,Manufacturing,60,5 years,1983,33,33,537, ,,8,21.918,89,18.126,31.772,5,5,7
0400000US30,Montana,31-33,Manufacturing,60,5 years,1984,51,52,929, ,,4,7.477,100,11.39,11.617, ,,
0400000US30,Montana,31-33,Manufacturing,60,5 years,1985,44,44,726,0,0,6,12.766,-52,-6.897,28.647,5,5,112
0400000US30,Montana,31-33,Manufacturing,60,5 years,1986,43,43,357,0,0,6,13.043,-25,-6.729,23.149,5,5,21
0400000US30,Montana,31-33,Manufacturing,60,5 years,1987,34,34,474, ,,3,8.571,3,0.639,36.635,3,3,8
0400000US30,Montana,31-33,Manufacturing,60,5 years,1988,43,43,680,3,6.452,10,21.505,0,0,28.905,9,9,39
0400000US30,Montana,31-33,Manufacturing,60,5 years,1989,36,36,1307, ,,5,13.158,16,1.236,12.36,3,3,43
0400000US30,Montana,31-33,Manufacturing,60,5 years,1990,46,47,336, ,,3,6.25,3,0.896,28.657,3,3,7
0400000US30,Montana,31-33,Manufacturing,60,5 years,1991,39,39,354, ,,8,18.824,1,0.283,29.462,5,5,15
0400000US30,Montana,31-33,Manufacturing,60,5 years,1992,37,37,406,0,0,7,17.284,-139,-29.325,7.595,6,6,24
0400000US30,Montana,31-33,Manufacturing,60,5 years,1993,47,54,2038,0,0,6,10.526,181,9.287,6.67,6,6,18
0400000US30,Montana,31-33,Manufacturing,60,5 years,1994,58,58,551, ,,5,8.333,-15,-2.676,22.48,3,3,33
0400000US30,Montana,31-33,Manufacturing,60,5 years,1995,39,39,418,0,0,9,20.69,-1,-0.238,23.361,9,9,35
0400000US30,Montana,31-33,Manufacturing,60,5 years,1996,40,40,394, ,,8,18.391,-46,-11.058,14.904,6,6,20
0400000US30,Montana,31-33,Manufacturing,60,5 years,1997,49,49,506,0,0,8,15.094,-12,-2.362,24.803,5,5,14
0400000US30,Montana,31-33,Manufacturing,60,5 years,1998,44,44,467, ,,3,6.667,12,2.609,15.217, ,,
0400000US30,Montana,31-33,Manufacturing,60,5 years,1999,61,61,554,3,4.839,5,8.065,-14,-2.504,33.989,3,3,17
0400000US30,Montana,31-33,Manufacturing,60,5 years,2000,59,59,594,0,0,9,14.173,-16,-2.651,33.471,6,6,39
0400000US30,Montana,31-33,Manufacturing,60,5 years,2001,62,62,506, ,,9,13.636,-102,-18.362,20.882,7,7,45
0400000US30,Montana,31-33,Manufacturing,60,5 years,2002,57,57,534, ,,6,10.169,0,0,33.427,3,3,3
0400000US30,Montana,31-33,Manufacturing,60,5 years,2003,47,47,885,3,6.452, ,,110,13.221,6.731, ,,
0400000US30,Montana,31-33,Manufacturing,60,5 years,2004,48,48,372, ,,8,15.534,-8,-2.122,24.403,6,6,13
0400000US30,Montana,31-33,Manufacturing,60,5 years,2005,52,52,520,3,5.66,5,9.434,61,12.449,28.163,4,4,10
0400000US30,Montana,31-33,Manufacturing,60,5 years,2006,50,50,393,4,7.767,7,13.592,52,14.188,18.554, ,,
0400000US30,Montana,31-33,Manufacturing,60,5 years,2007,56,56,558, ,,5,8.696,-28,-4.857,31.917,4,4,56
0400000US30,Montana,31-33,Manufacturing,60,5 years,2008,36,36,196, ,,9,22.785,-294,-84.848,21.934,8,8,36
0400000US30,Montana,31-33,Manufacturing,60,5 years,2009,39,40,355, ,,7,16.471,-135,-31.802,6.125,6,6,13
0400000US30,Montana,31-33,Manufacturing,60,5 years,2010,42,42,465, ,,7,15.556,-19,-4.021,14.815,5,5,23
0400000US30,Montana,31-33,Manufacturing,60,5 years,2011,54,56,374,4,6.78,10,16.949,-56,-13.81,35.512,7,7,33
0400000US30,Montana,31-33,Manufacturing,60,5 years,2012,52,53,539,5,9.615,3,5.769,95,19.289,10.152,3,3,6
0400000US30,Montana,31-33,Manufacturing,60,5 years,2013,46,46,252,4,8.791,3,6.593,9,3.614,12.048, ,,
0400000US30,Montana,31-33,Manufacturing,60,5 years,2014,31,31,316,3,9.836, ,,8,2.568,16.693, ,,
0400000US30,Montana,31-33,Manufacturing,60,5 years,2015,27,27,259, ,,6,20.339,-60,-20.833,29.861,6,6,18
0400000US30,Montana,31-33,Manufacturing,60,5 years,2016,39,39,467, ,,4,10,64,14.747,7.834,4,4,6
0400000US30,Montana,31-33,Manufacturing,60,5 years,2017,50,50,438,4,8.247, ,,-9,-2.036,26.697,0,0,0
0400000US30,Montana,31-33,Manufacturing,60,5 years,2018,33,33,310, ,,4,11.594,-3,-0.968,22.581,3,3,10
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1983,58,60,2526,3,4.918,5,8.197,-353,-13.14,7.668, ,,
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1984,88,90,3088,8,8.791,10,10.989,315,10.685,17.639,6,6,45
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1985,122,125,3083,3,2.256,19,14.286,-1010,-28.455,13.861,15,15,68
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1986,150,153,3481,6,3.762,19,11.912,-317,-8.705,11.808,14,14,65
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1987,172,175,3964,4,2.151,26,13.978,159,4.087,21.488,18,18,98
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1988,158,160,2685,7,4.192,21,12.575,-127,-4.643,30.049,10,10,60
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1989,169,172,3126,6,3.361,19,10.644,172,5.668,26.298,14,14,73
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1990,167,168,3909,7,4.082,14,8.163,24,0.615,22.353,10,10,53
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1991,175,178,3451,6,3.27,17,9.264,-66,-1.897,22.704,10,10,70
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1992,169,170,3529,4,2.26,18,10.169,108,3.102,15.451,16,16,48
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1993,186,187,3213,6,3.166,11,5.805,-25,-0.777,31.343,9,9,90
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1994,189,197,4353,7,3.5,13,6.5,-365,-8.036,17.085,12,12,97
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1995,203,211,3719,4,1.822,21,9.567,-64,-1.708,25.03,16,16,105
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1996,193,201,3586,7,3.423,14,6.846,-155,-4.227,12.217,11,11,130
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1997,187,194,3711, ,,21,10.319,-166,-4.373,14.963,15,15,131
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1998,200,207,4072,12,5.687,20,9.479,249,6.325,15.443,16,16,77
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,1999,189,189,2726,6,3.038,23,11.646,142,5.404,38.972,17,17,245
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2000,199,199,3177,6,2.878,25,11.99,130,4.189,24.102,22,22,104
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2001,208,209,2728, ,,23,10.478,-588,-19.361,18.242,18,18,81
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2002,201,201,2390,3,1.386,34,15.704,-532,-20.03,9.864,23,23,183
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2003,221,221,2251,14,6.236,21,9.354,-34,-1.505,33.547,13,13,109
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2004,229,229,2646,9,3.854,18,7.709,62,2.366,25.42,15,15,34
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2005,223,223,2762,5,2.179,18,7.843,121,4.458,21.371,12,12,33
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2006,215,215,2698,7,3.146,22,9.888,-30,-1.105,27.182,19,19,165
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2007,216,217,2897,6,2.691,18,8.072,161,5.723,20.547,13,13,95
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2008,204,206,2743,3,1.395,21,9.767,-41,-1.487,21.618,15,15,37
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2009,193,194,1734,3,1.489,18,8.933,-226,-12.206,25.493,11,11,54
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2010,190,190,1810,6,3.03,22,11.111,-166,-8.785,17.677,15,15,47
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2011,182,183,1740,9,4.8,18,9.6,-127,-7.079,23.969,14,14,139
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2012,191,195,1880,4,1.98,18,8.911,-144,-7.371,19.35,12,12,69
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2013,186,190,2185,4,1.995,25,12.469,183,8.733,18.134,16,16,67
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2014,195,199,2196,9,4.401,20,9.78,-77,-3.447,16.204,13,13,45
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2015,185,187,1759,12,6.299,19,9.974,-199,-10.705,18.827,14,15,142
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2016,178,180,1571,6,3.315,8,4.42,62,4.017,13.605,7,7,17
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2017,156,158,1636, ,,20,11.976,-131,-7.738,21.146,16,16,132
0400000US30,Montana,31-33,Manufacturing,70,6-10 years,2018,158,158,1580,3,1.818,17,10.303,-146,-8.808,22.081,14,14,52
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1978,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1979,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1980,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1981,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1982,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1983,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1984,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1985,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1986,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1987,0,0,0,0,null,0,null,0,null,null,0,0,0
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1988,30,30,1324, ,,6,18.462,-342,-23.015,6.057,5,5,52
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1989,48,48,1726, ,,3,6.186,25,1.458,11.432, ,,
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1990,77,79,2259, ,,7,8.589,-22,-0.969,21.053,4,4,4
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1991,111,115,2637,5,4.348,5,4.348,-354,-12.533,15.012,4,4,10
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1992,135,140,3141,3,2.105,8,5.614,-11,-0.35,19.708,7,7,63
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1993,120,123,2899, ,,10,7.843,143,5.035,15.282,8,8,91
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1994,125,129,2894, ,,10,7.519,-154,-5.168,19.866,8,8,183
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1995,116,118,4099,3,2.479,9,7.438,523,13.643,11.947,9,9,44
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1996,122,123,2932, ,,9,7.087,-163,-5.386,18.701,9,9,201
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1997,131,131,2839, ,,6,4.511,-144,-4.938,8.916,4,4,4
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1998,140,140,2595, ,,7,4.912,-169,-6.28,15.756,3,3,5
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,1999,141,147,3511,3,1.993,10,6.645,-43,-1.22,15.828,8,8,116
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2000,138,144,3345, ,,12,8.027,107,3.245,21.717,11,11,69
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2001,140,147,3182,0,0,11,7.213,-195,-5.96,19.071,8,8,60
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2002,151,157,3030,3,1.869,10,6.231,-380,-11.787,11.414,7,7,92
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2003,159,165,3098,3,1.807,5,3.012,-233,-7.221,12.707,4,4,5
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2004,156,156,1836,3,1.869,12,7.477,-243,-12.36,14.751,9,9,28
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2005,154,154,2146,4,2.5,16,10,149,7.21,25.357,10,10,69
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2006,155,155,2228, ,,17,10.462,-5,-0.225,21.015,12,12,70
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2007,170,170,2379,3,1.734,9,5.202,-36,-1.503,13.528,8,8,40
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2008,167,167,2226, ,,15,8.646,0,0,23.075,11,11,30
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2009,166,167,2308,4,2.319,15,8.696,-667,-25.227,7.716,8,8,20
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2010,166,167,2170,5,2.959,9,5.325,-116,-5.204,17.048,7,7,28
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2011,159,160,2192,4,2.395,18,10.778,11,0.504,17.132,11,11,31
0400000US30,Montana,31-33,Manufacturing,80,11-15 years,2012,173,173,2382,9,5.187,10,5.764,92,3.942,15.167,7,7,11
