,Job Posting ID,Job Posting Date,Job Title,Job Title Full,Job Title Additional Info,Job Position Type,Job Position Level,Years of Experience,Job Skills,Job Location,Minimum Pay,Maximum Pay,Pay Rate,Number of Applicants,Company Name,Company Industry,Company Size
4934,2667510430,2018-06-25,Software Engineer,Senior Full Stack Software Engineer,Remote,Full-time,Mid-Senior level,4,"['database', 'cloud', 'agile/scrum', 'javascript', 'agile', 'node.js', 'scrum', 'ios', 'programming', 'devops', 'iot', 'objective_c', 'java', 'aws', 'no-sql', 'sql', 'nosql', 'azure', 'c++']","Atlanta, GA",,,,3.0,"Stanley Black & Decker, Inc.",Consumer Goods,"10,001+ employees"
4935,2686100876,2018-06-25,Software Engineer,"Principal Software Engineer, Backend",,Full-time,Associate,4,"['cloud', 'java', 'sql', 'nosql', 'ai', 'machine_learning', 'scala']","New York, NY",,,,,Dataminr,Internet,"501-1,000 employees"
4936,2718973817,2018-06-25,Software Engineer,Support Software Engineer,,Full-time,Mid-Senior level,5,"['redis', 'saas', 'aws', 'ruby', 'postgres']","Evanston, IL",,,,,Recruiting from Scratch,Staffing & Recruiting,11-50 employees
4937,2703034549,2018-06-25,Data Scientist,Data Scientist/Ml Ops,Remote Position,Full-time,Mid-Senior level,8,"['r', 'python', 'programming', 'c/c++', 'matlab', 'pytorch', 'tensorflow', 'machine_learning']","Palo Alto, CA",,,,7.0,Motion Recruitment,Staffing & Recruiting,"501-1,000 employees"
4938,2642450473,2018-06-25,Software Engineer,Principal Software Engineer,,Full-time,Mid-Senior level,4,"['scrum', 'cloud', 'ajax', 'javascript', 'html', 'agile', 'programming', 'apache', 'server', 'azure', 'c']","Washington, DC",,,,1.0,Blackbaud,Computer Software,"1,001-5,000 employees"
4939,2711945066,2018-06-25,Business Analyst,Business Analyst,,Contract,Mid-Senior level,6,['programming'],"Berkeley Heights, NJ",,,,27.0,Patel Consultants Corporation,,
4940,2738358782,2018-06-26,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,6,['excel'],"Rochester, MN",,,,,Toptal,Internet,"1,001-5,000 employees"
4941,2687307235,2018-06-26,Data Analyst,Senior Data Analyst,Supply Chain,Full-time,Mid-Senior level,6,"['oracle', 'database', 'sas', 'python', 'tableau', 'sql', 'vba']",United States,,,,49.0,Quest Group Executive Search and Staffing Solutions,Staffing & Recruiting,51-200 employees
4942,2677425912,2018-06-26,Database Engineer,Enterprise Database Engineer,,Contract,Mid-Senior level,3,"['database', 'git', 'ci/cd', 'cloud', 'aws', 'python', 'snowflake', 'sql', 'devops']",United States,,,,9.0,Harvey Nash,Staffing & Recruiting,"5,001-10,000 employees"
4943,2577809064,2018-06-26,Software Engineer,Software Engineer,,Full-time,Entry level,1,"['ruby', 'python', 'ios', 'programming', 'c', 'java', 'go', 'c++', 'kotlin', 'swift', 'terminal']","Atlanta, GA",81000.0,139000.0,yr,,Square,Internet,"1,001-5,000 employees"
4944,2631742308,2018-06-26,Solutions Engineer,Senior Customer Solutions Engineer,,Full-time,Associate,4,"['perl', 'saas', 'json', 'java', 'coding', 'programming', 'xml', 'sql']","Waltham, MA",,,,2.0,Rocket Software,Information Technology & Services,"1,001-5,000 employees"
4945,2721714222,2018-06-26,Machine Learning Engineer,Senior Machine Learning Engineer,REMOTE,Full-time,Mid-Senior level,6,"['ai/ml', 'python', 'coding', 'c/c++', 'machine_learning']","Seattle, WA",,,,5.0,Jobot,Staffing & Recruiting,201-500 employees
4946,2715150190,2018-06-26,Software Engineer,Software Engineer,Remote,Full-time,Entry level,0,"['database', 'cloud', 'saas', 'programming', 'c', 'java', 'go', 'c++']","Boston, MA",,,,2.0,"New Relic, Inc.",Computer Software,"1,001-5,000 employees"
4947,2674785354,2018-06-26,Product Manager,Senior Product Manager,Settlement,Full-time,Mid-Senior level,7,[],United States,,,,3.0,Snapdocs,Computer Software,201-500 employees
4948,2738377118,2018-06-27,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,6,['excel'],"Pasadena, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
4949,2631393246,2018-06-27,Data Scientist,Senior Data Scientist,,Full-time,Mid-Senior level,5,"['r', 'python', 'sql', 'tensorflow', 'machine_learning', 'spark']","Los Angeles, CA",150000.0,169000.0,yr,27.0,Harnham,Staffing & Recruiting,51-200 employees
4950,2686543980,2018-06-27,Business Analyst,Salesforce Business Analyst,,Full-time,Mid-Senior level,7,"['agile', 'cloud']","San Francisco, CA",,,,,Trident Consulting,Information Technology & Services,51-200 employees
4951,2647521408,2018-06-27,Product Analyst,"Product Analyst, Flow",,Full-time,Associate,4,"['scala', 'warehousing', 'java', 'aws', 'python', 'programming', 'tableau', 'etl', 'bigquery', 'postgresql', 'hadoop', 'sql']",United States,,,,24.0,Pluralsight,Information Technology & Services,"1,001-5,000 employees"
4952,2741194181,2018-06-27,Software Engineer,Software Engineer,,Full-time,Entry level,2,"['scrum', 'microsoft', 't-sql', 'aws', 'agile', 'python', 'coding', 'programming', 'asp.net', 'sql', 'server', 'azure', 'c']",United States,,,,4.0,Epiq,Legal Services,"5,001-10,000 employees"
4953,2685271680,2018-06-27,Data Engineer,Principal Data Engineer,,Full-time,Mid-Senior level,5,"['r', 'scala', 'airflow', 'cloud', 'aws', 'python', 'etl', 'hadoop', 'sql', 'ai', 'devops', 'spark']","New York, United States",,,,4.0,Harnham,Staffing & Recruiting,51-200 employees
4954,2688702730,2018-06-27,Operations Analyst,Business Operations Analyst,,Full-time,Associate,5,[],"Boulder, CO",43000.0,87000.0,yr,11.0,"Community Energy, Inc.",Renewables & Environment,11-50 employees
4955,2733201880,2018-06-28,Business Analyst,Aem Lead Business Analyst,Remote option,Full-time,Associate,3,['agile'],"Las Vegas, NV",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
4956,2752610900,2018-06-28,Business Analyst,Senior Business Analyst,,Full-time,Mid-Senior level,6,"['word', 'cloud', 'python', 'powerpoint', 'microsoft', 'outlook', 'tableau', 'sql', 'excel']",Greater Chicago Area,,,,6.0,"SMS Assist, L.L.C.",Facilities Services,"501-1,000 employees"
4957,2742510399,2018-06-28,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,4,['excel'],"Glendale, AZ",,,,,Toptal,Internet,"1,001-5,000 employees"
4958,2706542274,2018-06-28,Senior Analyst,"Senior Analyst, Client Insights",,Full-time,Associate,2,"['python', 'r', 'sql', 'go', 'excel']","Pittsburgh, PA",,,,1.0,Affirm,Financial Services,"1,001-5,000 employees"
4959,2644892829,2018-06-28,Data Scientist,Senior Data Scientist,,Full-time,Associate,6,"['ai/ml', 'python', 'r', 'gcp', 'programming', 'nlp', 'ml', 'sql', 'machine_learning']",United States,,,,27.0,hims & hers,"Health, Wellness & Fitness",51-200 employees
4960,2656635989,2018-06-28,Data Scientist,Data Scientist,"Remote, Full-time",Contract,Mid-Senior level,3,[],"Renton, WA",,,,2.0,Toptal,Internet,"1,001-5,000 employees"
4961,2708125006,2018-06-28,Software Engineer,"Senior Software Engineer, Backend",,Full-time,Mid-Senior level,8,"['backend', 'kotlin']","Palo Alto, CA",,,,3.0,Affirm,Financial Services,"1,001-5,000 employees"
4962,2522294641,2018-06-28,Software Development Engineer,Software Development Engineer,,Full-time,Mid-Senior level,5,"['c++', 'java', 'coding', 'programming', 'c']",United States,,,,32.0,Amazon,Internet,"10,001+ employees"
4963,2737512368,2018-06-29,Data Engineer,Cloud Data Engineer,,Contract,Mid-Senior level,4,"['oracle', 'database', 'microsoft', 'redis', 'datarobot', 'cloud', 'gcp', 'aws', 'mysql', 'agile', 'python', 'redshift', 'coding', 'programming', 'postgresql', 'ml', 'hadoop', 'sql', 'apache', 'server', 'devops', 'spark']",Greater Boston,,,,37.0,"Smart Solutions, Inc.",Information Technology & Services,51-200 employees
4964,2733263981,2018-06-29,Software Engineer,Aerospace Software Engineer,,Full-time,Mid-Senior level,5,"['linux', 'c/c++']",United States,,,,33.0,The Ash Group,Staffing & Recruiting,51-200 employees
4965,2703753740,2018-06-29,Business Analyst,Junior Business Analyst Trainee,,Full-time,Internship,0,['microsoft'],"San Francisco, CA",44000.0,66000.0,yr,4.0,Brainnest,Management Consulting,11-50 employees
4966,2428624104,2018-06-29,Software Engineer,"Senior Software Engineer, Infrastructure Security",,Full-time,Associate,3,"['cloud', 'gcp', 'java', 'aws', 'python', 'programming', 'azure', 'c']",United States,,,,5.0,HubSpot,Internet,"1,001-5,000 employees"
4967,2680552179,2018-06-29,Software Engineer,Senior Software Engineer,Ubuntu,Full-time,Associate,4,"['cloud', 'python', 'linux', 'server', 'c', 'ubuntu']","Anchorage, AK",,,,,Canonical,Computer Software,"501-1,000 employees"
4968,2693141541,2018-06-29,Software Engineer,Software Engineer,Product Platform,Full-time,Entry level,2,"['cloud', 'javascript', 'java']","Los Angeles, CA",,,,2.0,Addepar,Computer Software,201-500 employees
4969,2706811030,2018-06-29,User Experience Researcher,Lead Quantitative User Experience Researcher,,Full-time,Associate,2,"['python', 'r', 'sql']",United States,,,,4.0,Robinhood,Financial Services,"1,001-5,000 employees"
4970,2711284486,2018-06-30,Software Engineer,Software Engineer Ii,,Full-time,Entry level,2,['agile'],United States,,,,4.0,Bioclinica,Pharmaceuticals,"1,001-5,000 employees"
4971,2398155093,2018-06-30,Software Engineer,"Software Engineer, Integrations",,Full-time,Mid-Senior level,9,"['javascript', 'java']","Mountain View, CA",,,,57.0,Addepar,Computer Software,201-500 employees
4972,2674786230,2018-06-30,Analytics Manager,Sales Compensation Reporting And Analytics Manager,,Full-time,Mid-Senior level,5,"['warehousing', 'redshift', 'tableau', 'etl', 'sql', 'twilio', 'excel']","Phoenix, AZ",,,,4.0,Twilio,Internet,"5,001-10,000 employees"
4973,2690943276,2018-06-30,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,4,"['cloud', 'aws', 'azure']",Shreveport-Bossier City Area,,,,,Toptal,Internet,"1,001-5,000 employees"
4974,2738363295,2018-06-30,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,2,['excel'],"Wilmington, NC",,,,,Toptal,Internet,"1,001-5,000 employees"
4975,2727655275,2018-06-30,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,6,"['mysql', 'agile', 'javascript/typescript', 'sql', 'nosql', 'mongodb', 'postgres']",United States,,,,,Trimble Inc.,Information Technology & Services,"10,001+ employees"
4976,2717414966,2018-06-30,Software Developer,Telematics Software Developer Engineer,,Full-time,Mid-Senior level,7,"['backend', 'java', 'programming']",United States,111000.0,135000.0,yr,1.0,Spotlight Inc.,Information Technology & Services,51-200 employees
4977,2729061526,2018-06-30,User Experience Researcher,Senior User Experience Researcher,Remote,Full-time,Mid-Senior level,6,[],"New York, NY",,,,1.0,Edward Jones,Financial Services,"10,001+ employees"
4978,2752454573,2018-07-01,Business Analyst,Senior Business Analyst,,Full-time,Mid-Senior level,5,"['scrum', 'jira', 'sql', 'kanban']",Greater St. Louis,99000.0,110000.0,yr,15.0,SBS Creatix,Information Technology & Services,51-200 employees
4979,2694258118,2018-07-01,Developer,Swift Developer,"Full-time, Remote",Contract,Mid-Senior level,3,[],"Dallas, TX",,,,,Toptal,Internet,"1,001-5,000 employees"
4980,2687278063,2018-07-01,Software Engineer,"Senior Software Engineer, .Net Core, Web Api",,Full-time,Mid-Senior level,8,"['database', 'git', 'saas', 'coding', 'asp.net', 'sql', 'server', 'c']","Philadelphia, PA",,,,2.0,Jobot,Staffing & Recruiting,201-500 employees
4981,2742504878,2018-07-01,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,9,['excel'],"Concord, CA",,,,,Toptal,Internet,"1,001-5,000 employees"
4982,2696934391,2018-07-01,Developer,Mulesoft Developer,,Full-time,Mid-Senior level,5,"['ibm', 'oracle', 'iot', 'microsoft', 'xml', 'jse/jee']","Wilmington, DE",,,,,Perficient,Information Technology & Services,"1,001-5,000 employees"
4983,2693639709,2018-07-01,Software Engineer,Java Software Engineer,,Full-time,Mid-Senior level,5,"['oracle', 'database', 'cloud', 'ajax', 'vue', 'java', 'javascript', 'html', 'agile', 'postgresql', 'linux', 'devops']",United States,,,,20.0,ARCOS LLC,Information Technology & Services,51-200 employees
4984,2642781228,2018-07-01,Software Engineer,Senior Software Engineer,Backend (Remote),Full-time,Mid-Senior level,8,"['cloud', 'python', 'frontend', 'css', 'mongodb', 'backend', 'html', 'nlp', 'ai', 'coding', 'postgres']","Nashville, TN",,,,,HireVue,Computer Software,201-500 employees
4985,2715134781,2018-07-01,Software Engineer,Back-End Software Engineer,Streaming Data & Metrics Platform (remote),Full-time,Entry level,2,"['cloud', 'devops', 'java']","Austin, TX",,,,,"New Relic, Inc.",Computer Software,"1,001-5,000 employees"
4986,2706540387,2018-07-01,Senior Analyst,"Senior Analyst, Client Insights",,Full-time,Associate,5,"['python', 'r', 'sql', 'go', 'excel']","Salt Lake City, UT",,,,2.0,Affirm,Financial Services,"1,001-5,000 employees"
4987,2680099157,2018-07-02,Data Engineer,Senior Data Engineer,,Contract,Mid-Senior level,6,"['microsoft', 't-sql', 'ssas', 'power_bi', 'sas', 'python', 'etl', 'paas', 'sql', 'devops', 'azure', 'c']",United States,,,,6.0,NLB Services,Information Technology & Services,"5,001-10,000 employees"
4988,2676394605,2018-07-02,Software Engineer,"Senior Software Engineer, Backend",,Full-time,Mid-Senior level,7,[],"Nashville, TN",,,,,Affirm,Financial Services,"1,001-5,000 employees"
4989,2743775249,2018-07-02,Developer,Pega Developer,Remote,Full-time,Entry level,3,"['database', 'microsoft', 'cloud', 'coding', 'sql', 'ai', 'azure']",United States,,,,3.0,Ferguson Enterprises,Wholesale,"10,001+ employees"
4990,2512692413,2018-07-02,Software Development Engineer,Senior Software Development Engineer In Test,,Full-time,Associate,4,"['javascript', 'python', 'programming']","Atlanta, GA",,,,5.0,Mozilla,Computer Software,"501-1,000 employees"
4991,2741595547,2018-07-02,Data Analyst,"Data Analyst And Storyteller, Contrast Labs",,Full-time,Entry level,0,"['word', 'cloud', 'python', 'bi', 'gdpr', 'powerpoint', 'programming', 'microsoft', 'sql', 'go', 'excel']","Los Altos, CA",,,,1.0,Contrast Security,Internet,201-500 employees
4992,2572656662,2018-07-02,Data Scientist,Data Scientist,,Temporary,Mid-Senior level,11,"['database', 'git', 'cloud', 'agile/scrum', 'scrum/agile', 'aws', 'pyspark', 'python', 'sql', 'machine_learning']","Peoria, IL",,,,100.0,Aditi Consulting,Information Technology & Services,"501-1,000 employees"
4993,2719520459,2018-07-02,Financial Analyst,Senior Financial Analyst,,Full-time,Associate,5,"['excel', 'sap', 'gdpr', 'word', 'agile', 'powerpoint', 'powerbi']","Norfolk, VA",,,,,Pegasystems,Computer Software,"5,001-10,000 employees"
4994,2673904684,2018-07-02,Software Engineer,"Software Engineer, Fullstack",Verifications Team,Full-time,Entry level,1,[],United States,,,,9.0,Blend,Computer Software,"1,001-5,000 employees"
4995,2684760694,2018-07-03,Software Engineer,Senior Software Engineer,,Full-time,Associate,3,"['github', 'powershell', 'cloud', 'git', 'scrum', 'ci/cd', 'saas', 'gcp', 'ajax', 'javascript', 'ruby', 'agile', 'python', 'programming', 'cicd', 'sql', 'jquery', 'server', 'kanban', 'html5', 'bitbucket', 'c']","Madison, AL",,,,,SquarePeg Hires,Information Technology & Services,1-10 employees
4996,2738379259,2018-07-03,Ux Researcher,Ux Researcher,,Contract,Mid-Senior level,6,['excel'],"St Louis, MO",,,,,Toptal,Internet,"1,001-5,000 employees"
4997,2737766569,2018-07-03,Developer,Sitecore Developer,,Contract,Mid-Senior level,5,"['atlassian', 'git', 'agile', 'c']","Houston, TX",88000.0,103000.0,hr,,Mindlance,Staffing & Recruiting,"1,001-5,000 employees"
4998,2727638744,2018-07-03,Software Engineer,Software Engineer,,Full-time,Mid-Senior level,6,"['mysql', 'agile', 'javascript/typescript', 'sql', 'nosql', 'mongodb', 'postgres']","Massachusetts, United States",,,,,Trimble Inc.,Information Technology & Services,"10,001+ employees"
4999,2689881600,2018-07-03,Data Engineer,Senior Data Engineer,Full-time,Contract,Mid-Senior level,7,"['cloud', 'aws', 'azure']","New York, NY",,,,,Toptal,Internet,"1,001-5,000 employees"
5000,2714584204,2018-07-03,Marketing Analyst,Email Marketing Analyst,,Full-time,Mid-Senior level,1,"['saas', 'microsoft', 'sql']","Sandpoint, ID",,,,1.0,Kochava,Marketing & Advertising,51-200 employees
5001,2688455063,2018-07-03,Software Engineer,"Software Engineer, Geckoview",,Full-time,Entry level,3,"['javascript', 'java', 'c++', 'coding']","Pennsylvania, United States",,,,2.0,Mozilla,Computer Software,"501-1,000 employees"
5002,2731876920,2018-07-03,Analytics Engineer,Analytics Engineer,,Contract,Mid-Senior level,10,"['power_bi', 'qlik', 'python', 'programming', 'tableau', 'looker', 'snowflake', 'sql', 'bi']","New York, United States",,,,22.0,Harnham,Staffing & Recruiting,51-200 employees
5003,2702418943,2018-07-04,Financial Analyst,Remote Senior Financial Analyst,M&A and Business Development,Full-time,Mid-Senior level,6,"['powerpoint', 'microsoft', 'outlook', 'tableau', 'excel']","Philadelphia, PA",,,,5.0,Radiology Partners,Hospital & Health Care,"5,001-10,000 employees"
5004,2511468686,2018-07-04,Software Development Engineer,"Senior Software Development Engineer In Test, Data Security",,Full-time,Associate,3,"['cloud', 'python', 'linux', 'docker', 'programming', 'ci/cd']","Tucson, AZ",,,,1.0,Netskope,Computer Software,"1,001-5,000 employees"
5005,2702965101,2018-07-04,Senior Analyst,"Senior Analyst, Data","Technology, Production eDiscovery Specialist",Full-time,Associate,4,"['microsoft', 'nuix', 'sql']","Hartford, CT",,,,,Ankura,Management Consulting,"1,001-5,000 employees"
5006,2738234092,2018-07-04,Senior Analyst,"Senior Analyst, People Technology",,Full-time,Associate,4,"['cloud', 'agile', 'oracle']","Denver, CO",120000.0,95000.0,yr,10.0,Contentful,Computer Software,"501-1,000 employees"
5007,2645700546,2018-07-04,Analytics Engineer,Analytics Engineer,,Full-time,Mid-Senior level,5,"['python', 'snowflake', 'sql']",San Francisco Bay Area,,,,33.0,Trust In SODA,Staffing & Recruiting,11-50 employees
5008,2676980205,2018-07-04,Systems Analyst,Senior Systems Analyst,Workday HCM (Remote USA),Full-time,Associate,5,"['excel', 'word', 'xml', 'visio']","O'Fallon, MO",70000.0,135000.0,yr,12.0,Mastercard,Information Technology & Services,"10,001+ employees"
5009,2680302715,2018-07-04,Software Engineer,Senior Software Engineer,,Full-time,Mid-Senior level,6,"['javascript', 'programming']","San Francisco, CA",,,,2.0,Hatch,Computer Software,11-50 employees
