Id,Age code,Year,NAICS code,Number of firms,Number of establishments,Number of employees,Number of establishments born,Number of establishments exited,NAICS code description,Industry group code,Industry group,Subsector code,Subsector,Sector code,Sector
1312,40,1987,327320,15265,16261,498994,518,2497,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
378,40,1988,315220,19943,21128,651923,595,3153,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
726,40,1988,316998,19943,21128,651923,595,3153,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1005,40,1988,324121,19943,21128,651923,595,3153,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
78,40,1989,311211,18664,19753,709108,529,2867,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
633,40,1989,315240,18664,19753,709108,529,2867,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1360,40,1989,327320,18664,19753,709108,529,2867,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
1260,40,1990,326291,17806,18770,557428,529,2729,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1499,40,1990,327320,17806,18770,557428,529,2729,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
472,40,1991,315220,18223,19689,635846,462,3125,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
518,40,1991,315240,18223,19689,635846,462,3125,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1099,40,1991,324121,18223,19689,635846,462,3125,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1702,40,1991,331420,18223,19689,635846,462,3125,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
241,40,1992,311520,17454,18419,515877,488,2900,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
868,40,1992,321920,17454,18419,515877,488,2900,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1145,40,1992,326291,17454,18419,515877,488,2900,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1548,40,1992,327320,17454,18419,515877,488,2900,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
357,40,1993,315220,16356,17209,451866,493,2484,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
705,40,1993,316998,16356,17209,451866,493,2484,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
984,40,1993,324121,16356,17209,451866,493,2484,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
427,40,1994,315220,15106,15861,378681,398,2224,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
775,40,1994,316998,15106,15861,378681,398,2224,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1054,40,1994,324121,15106,15861,378681,398,2224,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1657,40,1994,331420,15106,15861,378681,398,2224,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
543,40,1995,315240,14761,15307,485160,402,2140,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1124,40,1995,324121,14761,15307,485160,402,2140,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1727,40,1995,331420,14761,15307,485160,402,2140,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
58,40,1996,311211,15119,15749,414590,394,2427,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
613,40,1996,315240,15119,15749,414590,394,2427,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1320,40,1996,327320,15119,15749,414590,394,2427,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
128,40,1997,311211,15702,16352,456106,400,2396,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
197,40,1997,311520,15702,16352,456106,400,2396,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
824,40,1997,321920,15702,16352,456106,400,2396,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1460,40,1997,327320,15702,16352,456106,400,2396,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
267,40,1998,311520,15602,16286,450756,358,2304,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
894,40,1998,321920,15602,16286,450756,358,2304,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1171,40,1998,326291,15602,16286,450756,358,2304,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1321,40,1998,327320,15602,16286,450756,358,2304,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
129,40,1999,311211,14864,15506,384143,415,2310,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
198,40,1999,311520,14864,15506,384143,415,2310,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
825,40,1999,321920,14864,15506,384143,415,2310,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1462,40,1999,327320,14864,15506,384143,415,2310,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
60,40,2000,311211,14921,15632,431198,446,2288,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
615,40,2000,315240,14921,15632,431198,446,2288,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1324,40,2000,327320,14921,15632,431198,446,2288,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
546,40,2001,315240,14619,15482,449083,439,2208,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1127,40,2001,324121,14619,15482,449083,439,2208,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1730,40,2001,331420,14619,15482,449083,439,2208,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
431,40,2002,315220,12447,13307,340999,404,2163,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
779,40,2002,316998,12447,13307,340999,404,2163,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1058,40,2002,324121,12447,13307,340999,404,2163,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1661,40,2002,331420,12447,13307,340999,404,2163,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
362,40,2003,315220,11974,12906,348307,367,2048,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
710,40,2003,316998,11974,12906,348307,367,2048,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
989,40,2003,324121,11974,12906,348307,367,2048,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
247,40,2004,311520,11221,12083,301260,351,1794,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
874,40,2004,321920,11221,12083,301260,351,1794,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1151,40,2004,326291,11221,12083,301260,351,1794,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1560,40,2004,327320,11221,12083,301260,351,1794,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
479,40,2005,315220,11749,12481,346024,350,1692,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
525,40,2005,315240,11749,12481,346024,350,1692,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1106,40,2005,324121,11749,12481,346024,350,1692,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1709,40,2005,331420,11749,12481,346024,350,1692,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
1268,40,2006,326291,10674,11301,260315,305,1643,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1515,40,2006,327320,10674,11301,260315,305,1643,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
87,40,2007,311211,10923,11525,261200,287,1566,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
642,40,2007,315240,10923,11525,261200,287,1566,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1378,40,2007,327320,10923,11525,261200,287,1566,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
388,40,2008,315220,10676,11296,239914,181,1547,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
736,40,2008,316998,10676,11296,239914,181,1547,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1015,40,2008,324121,10676,11296,239914,181,1547,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
273,40,2009,311520,11739,12576,231844,266,2199,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
900,40,2009,321920,11739,12576,231844,266,2199,Wood Container and Pallet Manufacturing,3219,Other Wood Product Manufacturing,321,Wood Product Manufacturing,32,Manufacturing
1177,40,2009,326291,11739,12576,231844,266,2199,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1333,40,2009,327320,11739,12576,231844,266,2199,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
551,40,2010,315240,9628,10136,170600,390,1855,"Women's, Girls', and Infants' Cut and Sew Apparel Manufacturing",3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
1132,40,2010,324121,9628,10136,170600,390,1855,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1735,40,2010,331420,9628,10136,170600,390,1855,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
1294,40,2011,326291,9166,9677,170008,409,1354,Rubber Product Manufacturing for Mechanical Use,3262,Rubber Product Manufacturin,326,Plastics and Rubber Products Manufacturin,32,Manufacturing
1567,40,2011,327320,9166,9677,170008,409,1354,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
113,40,2012,311211,8036,8626,175850,294,1038,Flour Milling,3112,Grain and Oilseed Milling,311,Food Manufacturing,31,Manufacturing
182,40,2012,311520,8036,8626,175850,294,1038,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
1430,40,2012,327320,8036,8626,175850,294,1038,Ready-Mix Concrete Manufacturing,3273,Cement and Concrete Product Manufacturing,327,Nonmetallic Mineral Product Manufacturing,32,Manufacturing
414,40,2013,315220,7324,7825,157546,205,987,Men's and Boys' Cut and Sew Apparel Manufacturing,3152,Cut and Sew Apparel Manufacturing,315,Apparel Manufacturing,31,Manufacturing
762,40,2013,316998,7324,7825,157546,205,987,All Other Leather Good and Allied Product Manufacturing,3169,Other Leather and Allied Product Manufacturing,316,Leather and Allied Product Manufacturing,31,Manufacturing
1041,40,2013,324121,7324,7825,157546,205,987,Asphalt Paving Mixture and Block Manufacturing,3241,Petroleum and Coal Products Manufacturing,324,Petroleum and Coal Products Manufacturing,32,Manufacturing
1644,40,2013,331420,7324,7825,157546,205,987,"Copper Rolling, Drawing, Extruding, and Alloying",3314,Nonferrous Metal (except Aluminum) Production and Processing,331,Primary Metal Manufacturing,33,Manufacturing
299,40,2014,311520,8249,8653,160338,246,1067,Ice Cream and Frozen Dessert Manufacturing,3115,Dairy Product Manufacturing,311,Food Manufacturing,31,Manufacturing
