,transaction,items,day_time,day_type,date,sales
2381,1330,Bread,Afternoon,Weekday,2016-11-14,1.4
2382,1331,Coffee,Afternoon,Weekday,2016-11-14,2.2
2383,1332,Muffin,Afternoon,Weekday,2016-11-14,2.3
2384,1333,Bread,Afternoon,Weekday,2016-11-14,1.4
2385,1333,Muffin,Afternoon,Weekday,2016-11-14,2.3
2386,1334,Soup,Afternoon,Weekday,2016-11-14,2.75
2387,1334,Sandwich,Afternoon,Weekday,2016-11-14,3.8
2388,1335,Bread,Afternoon,Weekday,2016-11-14,1.4
2389,1335,Sandwich,Afternoon,Weekday,2016-11-14,3.8
2390,1336,Coffee,Afternoon,Weekday,2016-11-14,2.2
2391,1336,Bread,Afternoon,Weekday,2016-11-14,1.4
2392,1336,Coffee,Afternoon,Weekday,2016-11-14,2.2
2393,1336,Bread,Afternoon,Weekday,2016-11-14,1.4
2394,1336,Cookies,Afternoon,Weekday,2016-11-14,1.25
2395,1337,Bread,Afternoon,Weekday,2016-11-14,1.4
2396,1337,Tea,Afternoon,Weekday,2016-11-14,1.2
2397,1337,Hot chocolate,Afternoon,Weekday,2016-11-14,1.9
2398,1338,Coffee,Afternoon,Weekday,2016-11-14,2.2
2399,1338,Hot chocolate,Afternoon,Weekday,2016-11-14,1.9
2400,1338,Juice,Afternoon,Weekday,2016-11-14,2.4
2401,1338,Muffin,Afternoon,Weekday,2016-11-14,2.3
2402,1339,Hot chocolate,Afternoon,Weekday,2016-11-14,1.9
2403,1339,Coffee,Afternoon,Weekday,2016-11-14,2.2
2404,1340,Farm House,Evening,Weekday,2016-11-14,2.9
2405,1341,Farm House,Evening,Weekday,2016-11-14,2.9
2406,1341,Muffin,Evening,Weekday,2016-11-14,2.3
2407,1342,Coffee,Morning,Weekday,2016-11-15,2.2
2408,1342,Croissant,Morning,Weekday,2016-11-15,1.6
2409,1343,Bread,Morning,Weekday,2016-11-15,1.4
2410,1344,Coffee,Morning,Weekday,2016-11-15,2.2
2411,1345,Bread,Morning,Weekday,2016-11-15,1.4
2412,1346,Croissant,Morning,Weekday,2016-11-15,1.6
2413,1346,Tea,Morning,Weekday,2016-11-15,1.2
2414,1346,Coffee,Morning,Weekday,2016-11-15,2.2
2415,1347,Hot chocolate,Morning,Weekday,2016-11-15,1.9
2416,1348,Coffee,Morning,Weekday,2016-11-15,2.2
2417,1349,Coke,Morning,Weekday,2016-11-15,1.1
2418,1350,Coffee,Morning,Weekday,2016-11-15,2.2
2419,1351,Farm House,Morning,Weekday,2016-11-15,2.9
2420,1352,Coffee,Morning,Weekday,2016-11-15,2.2
2421,1352,Coffee,Morning,Weekday,2016-11-15,2.2
2422,1352,Bread,Morning,Weekday,2016-11-15,1.4
2423,1353,Coffee,Morning,Weekday,2016-11-15,2.2
2424,1353,Truffles,Morning,Weekday,2016-11-15,3.95
2425,1354,Coffee,Morning,Weekday,2016-11-15,2.2
2426,1355,Coffee,Morning,Weekday,2016-11-15,2.2
2427,1355,Tea,Morning,Weekday,2016-11-15,1.2
2428,1356,Coffee,Morning,Weekday,2016-11-15,2.2
2429,1357,Coffee,Morning,Weekday,2016-11-15,2.2
2430,1357,Tea,Morning,Weekday,2016-11-15,1.2
2431,1358,Coffee,Morning,Weekday,2016-11-15,2.2
2432,1359,Coffee,Morning,Weekday,2016-11-15,2.2
2433,1360,Coffee,Morning,Weekday,2016-11-15,2.2
2434,1360,Bread,Morning,Weekday,2016-11-15,1.4
2435,1361,Coffee,Morning,Weekday,2016-11-15,2.2
2436,1362,Bread,Morning,Weekday,2016-11-15,1.4
2437,1363,Farm House,Morning,Weekday,2016-11-15,2.9
2438,1364,Coffee,Morning,Weekday,2016-11-15,2.2
2439,1365,Tea,Morning,Weekday,2016-11-15,1.2
2440,1365,Muffin,Morning,Weekday,2016-11-15,2.3
2441,1366,Bread,Morning,Weekday,2016-11-15,1.4
2442,1367,Coffee,Morning,Weekday,2016-11-15,2.2
2443,1367,Pastry,Morning,Weekday,2016-11-15,2.2
2445,1368,Coffee,Morning,Weekday,2016-11-15,2.2
2446,1368,Soup,Morning,Weekday,2016-11-15,2.75
2448,1369,Pastry,Morning,Weekday,2016-11-15,2.2
2449,1369,Muffin,Morning,Weekday,2016-11-15,2.3
2450,1370,Coffee,Afternoon,Weekday,2016-11-15,2.2
2451,1370,Pastry,Afternoon,Weekday,2016-11-15,2.2
2452,1371,Soup,Afternoon,Weekday,2016-11-15,2.75
2453,1371,Tea,Afternoon,Weekday,2016-11-15,1.2
2454,1372,Bread,Afternoon,Weekday,2016-11-15,1.4
2457,1373,Bread,Afternoon,Weekday,2016-11-15,1.4
2458,1373,Truffles,Afternoon,Weekday,2016-11-15,3.95
2459,1374,Coffee,Afternoon,Weekday,2016-11-15,2.2
2460,1374,Coffee,Afternoon,Weekday,2016-11-15,2.2
2461,1374,Soup,Afternoon,Weekday,2016-11-15,2.75
2462,1375,Croissant,Afternoon,Weekday,2016-11-15,1.6
2463,1375,Croissant,Afternoon,Weekday,2016-11-15,1.6
2464,1376,Coffee,Afternoon,Weekday,2016-11-15,2.2
2465,1376,Coffee,Afternoon,Weekday,2016-11-15,2.2
2466,1376,Croissant,Afternoon,Weekday,2016-11-15,1.6
2467,1376,Croissant,Afternoon,Weekday,2016-11-15,1.6
2468,1376,Bread,Afternoon,Weekday,2016-11-15,1.4
2469,1377,Bread,Afternoon,Weekday,2016-11-15,1.4
2470,1378,Coffee,Afternoon,Weekday,2016-11-15,2.2
2471,1378,Bread,Afternoon,Weekday,2016-11-15,1.4
2472,1379,Soup,Afternoon,Weekday,2016-11-15,2.75
2473,1379,Sandwich,Afternoon,Weekday,2016-11-15,3.8
2474,1380,Sandwich,Afternoon,Weekday,2016-11-15,3.8
2475,1380,Coffee,Afternoon,Weekday,2016-11-15,2.2
2476,1381,Soup,Afternoon,Weekday,2016-11-15,2.75
2477,1382,Bread,Afternoon,Weekday,2016-11-15,1.4
2478,1383,Soup,Afternoon,Weekday,2016-11-15,2.75
2479,1383,Coffee,Afternoon,Weekday,2016-11-15,2.2
2480,1383,Pastry,Afternoon,Weekday,2016-11-15,2.2
2481,1384,Pastry,Afternoon,Weekday,2016-11-15,2.2
2482,1384,Coffee,Afternoon,Weekday,2016-11-15,2.2
2483,1384,Coffee,Afternoon,Weekday,2016-11-15,2.2
2484,1386,Coffee,Afternoon,Weekday,2016-11-15,2.2
2485,1386,Coffee,Afternoon,Weekday,2016-11-15,2.2
2486,1386,Soup,Afternoon,Weekday,2016-11-15,2.75
2487,1386,Bread,Afternoon,Weekday,2016-11-15,1.4
2488,1387,Bread,Afternoon,Weekday,2016-11-15,1.4
2489,1388,Coffee,Afternoon,Weekday,2016-11-15,2.2
2490,1388,Coffee,Afternoon,Weekday,2016-11-15,2.2
2491,1388,Sandwich,Afternoon,Weekday,2016-11-15,3.8
2492,1389,Coffee,Afternoon,Weekday,2016-11-15,2.2
2493,1389,Coffee,Afternoon,Weekday,2016-11-15,2.2
2494,1389,Soup,Afternoon,Weekday,2016-11-15,2.75
2495,1390,Bread,Afternoon,Weekday,2016-11-15,1.4
2496,1391,Bread,Afternoon,Weekday,2016-11-15,1.4
2497,1392,Bread,Afternoon,Weekday,2016-11-15,1.4
2498,1393,Coffee,Afternoon,Weekday,2016-11-15,2.2
2499,1394,Bread,Afternoon,Weekday,2016-11-15,1.4
2500,1394,Soup,Afternoon,Weekday,2016-11-15,2.75
2501,1395,Coffee,Afternoon,Weekday,2016-11-15,2.2
2502,1395,Coffee,Afternoon,Weekday,2016-11-15,2.2
2503,1395,Soup,Afternoon,Weekday,2016-11-15,2.75
2505,1397,Coffee,Afternoon,Weekday,2016-11-15,2.2
2506,1397,Croissant,Afternoon,Weekday,2016-11-15,1.6
2507,1398,Bread,Afternoon,Weekday,2016-11-15,1.4
2508,1399,Bread,Afternoon,Weekday,2016-11-15,1.4
2509,1399,Brownie,Afternoon,Weekday,2016-11-15,2.8
2510,1401,Coke,Afternoon,Weekday,2016-11-15,1.1
2511,1402,Coke,Afternoon,Weekday,2016-11-15,1.1
2512,1403,Brownie,Afternoon,Weekday,2016-11-15,2.8
2513,1403,Muffin,Afternoon,Weekday,2016-11-15,2.3
2514,1404,Tea,Evening,Weekday,2016-11-15,1.2
2515,1404,Bread,Evening,Weekday,2016-11-15,1.4
2516,1404,Truffles,Evening,Weekday,2016-11-15,3.95
2517,1404,Pastry,Evening,Weekday,2016-11-15,2.2
2518,1405,Tea,Evening,Weekday,2016-11-15,1.2
2519,1406,Bread,Evening,Weekday,2016-11-15,1.4
2520,1406,Truffles,Evening,Weekday,2016-11-15,3.95
2521,1407,Croissant,Evening,Weekday,2016-11-15,1.6
2522,1408,Coffee,Morning,Weekday,2016-11-16,2.2
2523,1408,Croissant,Morning,Weekday,2016-11-16,1.6
2524,1409,Bread,Morning,Weekday,2016-11-16,1.4
2525,1410,Pastry,Morning,Weekday,2016-11-16,2.2
2526,1410,Coffee,Morning,Weekday,2016-11-16,2.2
2527,1411,Coffee,Morning,Weekday,2016-11-16,2.2
2528,1411,Bread,Morning,Weekday,2016-11-16,1.4
2529,1412,Bread,Morning,Weekday,2016-11-16,1.4
2530,1412,Coffee,Morning,Weekday,2016-11-16,2.2
2531,1413,Coke,Morning,Weekday,2016-11-16,1.1
2532,1414,Bread,Morning,Weekday,2016-11-16,1.4
2533,1415,Coffee,Morning,Weekday,2016-11-16,2.2
2534,1415,Coffee,Morning,Weekday,2016-11-16,2.2
2535,1416,Coffee,Morning,Weekday,2016-11-16,2.2
2536,1417,Pastry,Morning,Weekday,2016-11-16,2.2
2538,1418,Pastry,Morning,Weekday,2016-11-16,2.2
2539,1419,Bread,Morning,Weekday,2016-11-16,1.4
2540,1420,Tea,Morning,Weekday,2016-11-16,1.2
2541,1420,Coffee,Morning,Weekday,2016-11-16,2.2
2542,1420,Pastry,Morning,Weekday,2016-11-16,2.2
2543,1421,Bread,Morning,Weekday,2016-11-16,1.4
2544,1422,Tea,Morning,Weekday,2016-11-16,1.2
2545,1422,Croissant,Morning,Weekday,2016-11-16,1.6
2546,1423,Brownie,Morning,Weekday,2016-11-16,2.8
2547,1424,Tea,Morning,Weekday,2016-11-16,1.2
2548,1424,Coffee,Morning,Weekday,2016-11-16,2.2
2549,1424,Pastry,Morning,Weekday,2016-11-16,2.2
2550,1425,Hot chocolate,Morning,Weekday,2016-11-16,1.9
2551,1425,Coffee,Morning,Weekday,2016-11-16,2.2
2552,1425,Cake,Morning,Weekday,2016-11-16,2.5
2553,1426,Bread,Morning,Weekday,2016-11-16,1.4
2554,1427,Bread,Morning,Weekday,2016-11-16,1.4
2556,1429,Bread,Morning,Weekday,2016-11-16,1.4
2557,1429,Coffee,Morning,Weekday,2016-11-16,2.2
2558,1429,Pastry,Morning,Weekday,2016-11-16,2.2
2559,1429,Cake,Morning,Weekday,2016-11-16,2.5
2560,1430,Bread,Morning,Weekday,2016-11-16,1.4
2561,1431,Coffee,Morning,Weekday,2016-11-16,2.2
2562,1432,Bread,Morning,Weekday,2016-11-16,1.4
2563,1433,Coffee,Morning,Weekday,2016-11-16,2.2
2564,1433,Cake,Morning,Weekday,2016-11-16,2.5
2565,1434,Coffee,Morning,Weekday,2016-11-16,2.2
2566,1435,Coffee,Afternoon,Weekday,2016-11-16,2.2
2567,1436,Coffee,Afternoon,Weekday,2016-11-16,2.2
2568,1436,Soup,Afternoon,Weekday,2016-11-16,2.75
2570,1437,Bread,Afternoon,Weekday,2016-11-16,1.4
2571,1438,Sandwich,Afternoon,Weekday,2016-11-16,3.8
2572,1438,Soup,Afternoon,Weekday,2016-11-16,2.75
2573,1438,Bread,Afternoon,Weekday,2016-11-16,1.4
2574,1438,Cake,Afternoon,Weekday,2016-11-16,2.5
2575,1439,Coffee,Afternoon,Weekday,2016-11-16,2.2
2576,1439,Bread,Afternoon,Weekday,2016-11-16,1.4
2577,1440,Soup,Afternoon,Weekday,2016-11-16,2.75
2578,1441,Bread,Afternoon,Weekday,2016-11-16,1.4
2579,1442,Soup,Afternoon,Weekday,2016-11-16,2.75
2580,1442,Juice,Afternoon,Weekday,2016-11-16,2.4
2581,1442,Brownie,Afternoon,Weekday,2016-11-16,2.8
2582,1443,Coffee,Afternoon,Weekday,2016-11-16,2.2
2583,1445,Coffee,Afternoon,Weekday,2016-11-16,2.2
2584,1445,Soup,Afternoon,Weekday,2016-11-16,2.75
2585,1445,Sandwich,Afternoon,Weekday,2016-11-16,3.8
2586,1445,Tea,Afternoon,Weekday,2016-11-16,1.2
2587,1445,Cake,Afternoon,Weekday,2016-11-16,2.5
2588,1446,Tea,Afternoon,Weekday,2016-11-16,1.2
2589,1446,Soup,Afternoon,Weekday,2016-11-16,2.75
2590,1447,Coffee,Afternoon,Weekday,2016-11-16,2.2
2591,1447,Bread,Afternoon,Weekday,2016-11-16,1.4
2592,1447,Sandwich,Afternoon,Weekday,2016-11-16,3.8
2593,1448,Soup,Afternoon,Weekday,2016-11-16,2.75
2594,1448,Coffee,Afternoon,Weekday,2016-11-16,2.2
2595,1449,Soup,Afternoon,Weekday,2016-11-16,2.75
2596,1449,Coffee,Afternoon,Weekday,2016-11-16,2.2
2597,1450,Tea,Afternoon,Weekday,2016-11-16,1.2
2598,1450,Soup,Afternoon,Weekday,2016-11-16,2.75
2599,1451,Cake,Afternoon,Weekday,2016-11-16,2.5
2600,1452,Coffee,Afternoon,Weekday,2016-11-16,2.2
2601,1452,Tea,Afternoon,Weekday,2016-11-16,1.2
2602,1452,Cake,Afternoon,Weekday,2016-11-16,2.5
2603,1452,Muffin,Afternoon,Weekday,2016-11-16,2.3
2604,1453,Bread,Afternoon,Weekday,2016-11-16,1.4
2605,1454,Coffee,Afternoon,Weekday,2016-11-16,2.2
2606,1454,Bread,Afternoon,Weekday,2016-11-16,1.4
2607,1455,Coffee,Afternoon,Weekday,2016-11-16,2.2
2608,1455,Tea,Afternoon,Weekday,2016-11-16,1.2
2609,1456,Tea,Afternoon,Weekday,2016-11-16,1.2
2610,1456,Soup,Afternoon,Weekday,2016-11-16,2.75
2611,1457,Coffee,Afternoon,Weekday,2016-11-16,2.2
2612,1457,Tea,Afternoon,Weekday,2016-11-16,1.2
2613,1457,Cake,Afternoon,Weekday,2016-11-16,2.5
2614,1458,Bread,Afternoon,Weekday,2016-11-16,1.4
2615,1458,Bread,Afternoon,Weekday,2016-11-16,1.4
2616,1460,Bread,Afternoon,Weekday,2016-11-16,1.4
2617,1460,Brownie,Afternoon,Weekday,2016-11-16,2.8
2618,1462,Muffin,Afternoon,Weekday,2016-11-16,2.3
2619,1462,Hot chocolate,Afternoon,Weekday,2016-11-16,1.9
2620,1462,Coffee,Afternoon,Weekday,2016-11-16,2.2
2621,1463,Tea,Afternoon,Weekday,2016-11-16,1.2
2622,1463,Muffin,Afternoon,Weekday,2016-11-16,2.3
2623,1464,Cake,Afternoon,Weekday,2016-11-16,2.5
2624,1464,Coffee,Afternoon,Weekday,2016-11-16,2.2
2625,1466,Soup,Afternoon,Weekday,2016-11-16,2.75
2626,1466,Sandwich,Afternoon,Weekday,2016-11-16,3.8
2627,1466,Tea,Afternoon,Weekday,2016-11-16,1.2
2629,1468,Coffee,Afternoon,Weekday,2016-11-16,2.2
2630,1469,Bread,Afternoon,Weekday,2016-11-16,1.4
2631,1470,Bread,Afternoon,Weekday,2016-11-16,1.4
2632,1470,Coffee,Afternoon,Weekday,2016-11-16,2.2
2633,1471,Croissant,Afternoon,Weekday,2016-11-16,1.6
2634,1471,Croissant,Afternoon,Weekday,2016-11-16,1.6
2635,1472,Bread,Evening,Weekday,2016-11-16,1.4
2636,1473,Bread,Evening,Weekday,2016-11-16,1.4
2638,1474,Bread,Evening,Weekday,2016-11-16,1.4
2639,1475,Coffee,Morning,Weekday,2016-11-17,2.2
2640,1475,Croissant,Morning,Weekday,2016-11-17,1.6
2641,1478,Bread,Morning,Weekday,2016-11-17,1.4
2642,1478,Croissant,Morning,Weekday,2016-11-17,1.6
2643,1479,Croissant,Morning,Weekday,2016-11-17,1.6
2644,1479,Pastry,Morning,Weekday,2016-11-17,2.2
2645,1480,Tea,Morning,Weekday,2016-11-17,1.2
2646,1482,Farm House,Morning,Weekday,2016-11-17,2.9
2647,1483,Pastry,Morning,Weekday,2016-11-17,2.2
2648,1484,Farm House,Morning,Weekday,2016-11-17,2.9
2649,1485,Tea,Morning,Weekday,2016-11-17,1.2
2650,1486,Tea,Morning,Weekday,2016-11-17,1.2
2652,1487,Coffee,Morning,Weekday,2016-11-17,2.2
2653,1487,Muffin,Morning,Weekday,2016-11-17,2.3
2654,1488,Coffee,Morning,Weekday,2016-11-17,2.2
2655,1490,Bread,Morning,Weekday,2016-11-17,1.4
2656,1491,Farm House,Morning,Weekday,2016-11-17,2.9
2658,1491,Coffee,Morning,Weekday,2016-11-17,2.2
2659,1491,Pastry,Morning,Weekday,2016-11-17,2.2
2660,1492,Coffee,Morning,Weekday,2016-11-17,2.2
2661,1493,Coffee,Morning,Weekday,2016-11-17,2.2
2662,1494,Bread,Morning,Weekday,2016-11-17,1.4
2664,1496,Croissant,Morning,Weekday,2016-11-17,1.6
2665,1496,Coffee,Morning,Weekday,2016-11-17,2.2
2666,1496,Bread,Morning,Weekday,2016-11-17,1.4
2667,1497,Coffee,Morning,Weekday,2016-11-17,2.2
2668,1498,Coffee,Morning,Weekday,2016-11-17,2.2
2669,1499,Bread,Morning,Weekday,2016-11-17,1.4
2670,1500,Tea,Morning,Weekday,2016-11-17,1.2
2671,1500,Muffin,Morning,Weekday,2016-11-17,2.3
2672,1501,Coffee,Morning,Weekday,2016-11-17,2.2
2673,1501,Hot chocolate,Morning,Weekday,2016-11-17,1.9
2675,1502,Bread,Afternoon,Weekday,2016-11-17,1.4
2676,1502,Pastry,Afternoon,Weekday,2016-11-17,2.2
2677,1502,Bread,Afternoon,Weekday,2016-11-17,1.4
2678,1503,Coffee,Afternoon,Weekday,2016-11-17,2.2
2679,1504,Bread,Afternoon,Weekday,2016-11-17,1.4
2680,1505,Tea,Afternoon,Weekday,2016-11-17,1.2
2681,1506,Coffee,Afternoon,Weekday,2016-11-17,2.2
2682,1506,Sandwich,Afternoon,Weekday,2016-11-17,3.8
2683,1507,Bread,Afternoon,Weekday,2016-11-17,1.4
2684,1508,Soup,Afternoon,Weekday,2016-11-17,2.75
2685,1509,Coffee,Afternoon,Weekday,2016-11-17,2.2
2686,1510,Tea,Afternoon,Weekday,2016-11-17,1.2
2687,1511,Coffee,Afternoon,Weekday,2016-11-17,2.2
2688,1511,Soup,Afternoon,Weekday,2016-11-17,2.75
2689,1511,Pastry,Afternoon,Weekday,2016-11-17,2.2
2691,1513,Bread,Afternoon,Weekday,2016-11-17,1.4
2692,1514,Coffee,Afternoon,Weekday,2016-11-17,2.2
2695,1514,Cake,Afternoon,Weekday,2016-11-17,2.5
2696,1514,Bread,Afternoon,Weekday,2016-11-17,1.4
2697,1515,Coffee,Afternoon,Weekday,2016-11-17,2.2
2698,1516,Bread,Afternoon,Weekday,2016-11-17,1.4
2699,1517,Cake,Afternoon,Weekday,2016-11-17,2.5
2700,1518,Bread,Afternoon,Weekday,2016-11-17,1.4
2701,1520,Muffin,Afternoon,Weekday,2016-11-17,2.3
2702,1521,Bread,Afternoon,Weekday,2016-11-17,1.4
2703,1521,Coffee,Afternoon,Weekday,2016-11-17,2.2
2704,1522,Coffee,Afternoon,Weekday,2016-11-17,2.2
2705,1522,Sandwich,Afternoon,Weekday,2016-11-17,3.8
2706,1522,Bread,Afternoon,Weekday,2016-11-17,1.4
2707,1523,Soup,Afternoon,Weekday,2016-11-17,2.75
2708,1523,Coffee,Afternoon,Weekday,2016-11-17,2.2
2709,1524,Coffee,Afternoon,Weekday,2016-11-17,2.2
2710,1525,Bread,Afternoon,Weekday,2016-11-17,1.4
2711,1526,Coffee,Afternoon,Weekday,2016-11-17,2.2
2712,1526,Coffee,Afternoon,Weekday,2016-11-17,2.2
2714,1528,Coffee,Afternoon,Weekday,2016-11-17,2.2
2716,1529,Coffee,Afternoon,Weekday,2016-11-17,2.2
2717,1530,Soup,Afternoon,Weekday,2016-11-17,2.75
2718,1530,Brownie,Afternoon,Weekday,2016-11-17,2.8
2719,1531,Coffee,Afternoon,Weekday,2016-11-17,2.2
2720,1531,Coffee,Afternoon,Weekday,2016-11-17,2.2
2721,1532,Bread,Afternoon,Weekday,2016-11-17,1.4
2722,1533,Bread,Afternoon,Weekday,2016-11-17,1.4
2723,1534,Bread,Afternoon,Weekday,2016-11-17,1.4
2725,1534,Coffee,Afternoon,Weekday,2016-11-17,2.2
2726,1535,Coffee,Afternoon,Weekday,2016-11-17,2.2
2727,1535,Coffee,Afternoon,Weekday,2016-11-17,2.2
2728,1536,Coffee,Afternoon,Weekday,2016-11-17,2.2
2729,1537,Soup,Afternoon,Weekday,2016-11-17,2.75
2730,1538,Coffee,Afternoon,Weekday,2016-11-17,2.2
2731,1538,Muffin,Afternoon,Weekday,2016-11-17,2.3
2732,1539,Cake,Afternoon,Weekday,2016-11-17,2.5
2733,1539,Bread,Afternoon,Weekday,2016-11-17,1.4
2734,1539,Hot chocolate,Afternoon,Weekday,2016-11-17,1.9
2735,1540,Coffee,Afternoon,Weekday,2016-11-17,2.2
2736,1540,Cake,Afternoon,Weekday,2016-11-17,2.5
2737,1541,Cake,Afternoon,Weekday,2016-11-17,2.5
2739,1541,Coffee,Afternoon,Weekday,2016-11-17,2.2
2740,1541,Tea,Afternoon,Weekday,2016-11-17,1.2
2741,1542,Bread,Afternoon,Weekday,2016-11-17,1.4
2742,1543,Coffee,Afternoon,Weekday,2016-11-17,2.2
2743,1544,Coffee,Afternoon,Weekday,2016-11-17,2.2
2744,1544,Tea,Afternoon,Weekday,2016-11-17,1.2
2745,1544,Hot chocolate,Afternoon,Weekday,2016-11-17,1.9
2746,1544,Brownie,Afternoon,Weekday,2016-11-17,2.8
2748,1544,Bread,Afternoon,Weekday,2016-11-17,1.4
2749,1545,Hot chocolate,Afternoon,Weekday,2016-11-17,1.9
2750,1545,Tea,Afternoon,Weekday,2016-11-17,1.2
2751,1545,Brownie,Afternoon,Weekday,2016-11-17,2.8
2753,1546,Coffee,Afternoon,Weekday,2016-11-17,2.2
2755,1548,Coffee,Evening,Weekday,2016-11-17,2.2
2756,1548,Cookies,Evening,Weekday,2016-11-17,1.25
2757,1549,Bread,Evening,Weekday,2016-11-17,1.4
2758,1549,Coffee,Evening,Weekday,2016-11-17,2.2
2759,1550,Coffee,Morning,Weekday,2016-11-18,2.2
2760,1550,Bread,Morning,Weekday,2016-11-18,1.4
2761,1551,Coffee,Morning,Weekday,2016-11-18,2.2
2762,1551,Croissant,Morning,Weekday,2016-11-18,1.6
2763,1552,Coffee,Morning,Weekday,2016-11-18,2.2
2764,1552,Coffee,Morning,Weekday,2016-11-18,2.2
2765,1553,Coffee,Morning,Weekday,2016-11-18,2.2
2766,1554,Croissant,Morning,Weekday,2016-11-18,1.6
2767,1554,Pastry,Morning,Weekday,2016-11-18,2.2
2768,1555,Coffee,Morning,Weekday,2016-11-18,2.2
2769,1555,Tea,Morning,Weekday,2016-11-18,1.2
2770,1555,Pastry,Morning,Weekday,2016-11-18,2.2
2771,1555,Muffin,Morning,Weekday,2016-11-18,2.3
2772,1556,Coffee,Morning,Weekday,2016-11-18,2.2
2773,1556,Pastry,Morning,Weekday,2016-11-18,2.2
2774,1557,Bread,Morning,Weekday,2016-11-18,1.4
2775,1557,Coffee,Morning,Weekday,2016-11-18,2.2
2776,1558,Bread,Morning,Weekday,2016-11-18,1.4
2777,1558,Bread,Morning,Weekday,2016-11-18,1.4
2778,1558,Pastry,Morning,Weekday,2016-11-18,2.2
2779,1559,Coffee,Morning,Weekday,2016-11-18,2.2
2780,1559,Croissant,Morning,Weekday,2016-11-18,1.6
2781,1560,Bread,Morning,Weekday,2016-11-18,1.4
2782,1561,Coffee,Morning,Weekday,2016-11-18,2.2
2783,1562,Coffee,Morning,Weekday,2016-11-18,2.2
2784,1562,Coffee,Morning,Weekday,2016-11-18,2.2
2785,1563,Bread,Morning,Weekday,2016-11-18,1.4
2786,1564,Bread,Morning,Weekday,2016-11-18,1.4
2787,1564,Tea,Morning,Weekday,2016-11-18,1.2
2788,1564,Pastry,Morning,Weekday,2016-11-18,2.2
2789,1565,Coffee,Morning,Weekday,2016-11-18,2.2
2790,1565,Cookies,Morning,Weekday,2016-11-18,1.25
2791,1566,Bread,Morning,Weekday,2016-11-18,1.4
2792,1566,Bread,Morning,Weekday,2016-11-18,1.4
2793,1567,Coffee,Morning,Weekday,2016-11-18,2.2
2794,1568,Coffee,Morning,Weekday,2016-11-18,2.2
2795,1569,Tea,Morning,Weekday,2016-11-18,1.2
2796,1569,Bread,Morning,Weekday,2016-11-18,1.4
2797,1570,Coffee,Morning,Weekday,2016-11-18,2.2
2798,1570,Coffee,Morning,Weekday,2016-11-18,2.2
2799,1570,Croissant,Morning,Weekday,2016-11-18,1.6
2800,1570,Bread,Morning,Weekday,2016-11-18,1.4
2801,1571,Bread,Morning,Weekday,2016-11-18,1.4
2802,1572,Pastry,Morning,Weekday,2016-11-18,2.2
2803,1572,Coffee,Morning,Weekday,2016-11-18,2.2
2804,1573,Coffee,Morning,Weekday,2016-11-18,2.2
2805,1573,Pastry,Morning,Weekday,2016-11-18,2.2
2806,1574,Coffee,Morning,Weekday,2016-11-18,2.2
2807,1574,Bread,Morning,Weekday,2016-11-18,1.4
2809,1575,Coffee,Morning,Weekday,2016-11-18,2.2
2810,1576,Bread,Morning,Weekday,2016-11-18,1.4
2811,1577,Bread,Morning,Weekday,2016-11-18,1.4
2812,1578,Farm House,Morning,Weekday,2016-11-18,2.9
2813,1579,Bread,Morning,Weekday,2016-11-18,1.4
2814,1580,Coffee,Morning,Weekday,2016-11-18,2.2
2815,1580,Tea,Morning,Weekday,2016-11-18,1.2
2816,1581,Coffee,Morning,Weekday,2016-11-18,2.2
2817,1582,Coffee,Morning,Weekday,2016-11-18,2.2
2818,1583,Coffee,Morning,Weekday,2016-11-18,2.2
2819,1583,Soup,Morning,Weekday,2016-11-18,2.75
2820,1584,Soup,Morning,Weekday,2016-11-18,2.75
2821,1585,Farm House,Morning,Weekday,2016-11-18,2.9
2822,1585,Pastry,Morning,Weekday,2016-11-18,2.2
2823,1586,Soup,Morning,Weekday,2016-11-18,2.75
2824,1587,Coffee,Morning,Weekday,2016-11-18,2.2
2825,1588,Coffee,Afternoon,Weekday,2016-11-18,2.2
2826,1588,Coffee,Afternoon,Weekday,2016-11-18,2.2
2827,1588,Brownie,Afternoon,Weekday,2016-11-18,2.8
2828,1589,Coffee,Afternoon,Weekday,2016-11-18,2.2
2829,1589,Bread,Afternoon,Weekday,2016-11-18,1.4
2830,1589,Sandwich,Afternoon,Weekday,2016-11-18,3.8
2831,1590,Coffee,Afternoon,Weekday,2016-11-18,2.2
2832,1591,Sandwich,Afternoon,Weekday,2016-11-18,3.8
2833,1591,Soup,Afternoon,Weekday,2016-11-18,2.75
2834,1591,Bread,Afternoon,Weekday,2016-11-18,1.4
2835,1591,Tea,Afternoon,Weekday,2016-11-18,1.2
2836,1592,Soup,Afternoon,Weekday,2016-11-18,2.75
2837,1592,Bread,Afternoon,Weekday,2016-11-18,1.4
2838,1592,Muffin,Afternoon,Weekday,2016-11-18,2.3
2839,1593,Tea,Afternoon,Weekday,2016-11-18,1.2
2840,1593,Sandwich,Afternoon,Weekday,2016-11-18,3.8
2841,1594,Bread,Afternoon,Weekday,2016-11-18,1.4
2842,1594,Soup,Afternoon,Weekday,2016-11-18,2.75
2843,1595,Soup,Afternoon,Weekday,2016-11-18,2.75
2844,1595,Tea,Afternoon,Weekday,2016-11-18,1.2
