,rooms,type,price,date,distance,bedrooms,bathrooms,car,land_area,building_area,year_built,council_area,region
4198,3,h,1025000.0,3/09/2016,8.4,3.0,2.0,2.0,301.0,195.0,,Hobsons Bay,Western
4199,3,h,826000.0,3/09/2016,8.4,2.0,1.0,2.0,281.0,100.0,1957.0,Hobsons Bay,Western
4200,3,h,900000.0,3/12/2016,8.4,3.0,2.0,2.0,194.0,176.0,2010.0,Hobsons Bay,Western
4201,3,t,962000.0,3/12/2016,8.4,3.0,2.0,2.0,283.0,179.0,2011.0,Hobsons Bay,Western
4202,2,h,800000.0,4/03/2017,8.4,2.0,1.0,1.0,244.0,73.0,1940.0,Hobsons Bay,Western
4203,3,h,785000.0,4/03/2017,8.4,3.0,2.0,2.0,0.0,,2013.0,Hobsons Bay,Western
4204,4,h,710000.0,4/06/2016,8.4,4.0,1.0,2.0,329.0,108.0,1955.0,Hobsons Bay,Western
4205,3,h,920000.0,4/06/2016,8.4,3.0,2.0,2.0,296.0,,1910.0,Hobsons Bay,Western
4206,4,h,940000.0,4/06/2016,8.4,3.0,2.0,1.0,379.0,172.0,1930.0,Hobsons Bay,Western
4207,3,h,655800.0,6/08/2016,8.4,2.0,2.0,1.0,178.0,102.0,2009.0,Hobsons Bay,Western
4208,4,h,1082000.0,6/08/2016,8.4,4.0,3.0,2.0,233.0,165.0,2011.0,Hobsons Bay,Western
4209,3,h,1210000.0,6/08/2016,8.4,3.0,1.0,1.0,546.0,144.0,1920.0,Hobsons Bay,Western
4210,3,h,880000.0,7/05/2016,8.4,3.0,1.0,1.0,557.0,111.0,1950.0,Hobsons Bay,Western
4211,1,u,335000.0,7/05/2016,8.4,1.0,1.0,1.0,0.0,50.0,2005.0,Hobsons Bay,Western
4212,4,h,1260000.0,7/05/2016,8.4,4.0,1.0,3.0,757.0,159.0,1960.0,Hobsons Bay,Western
4213,3,h,1400000.0,7/05/2016,8.4,3.0,2.0,3.0,2522.0,195.0,2006.0,Hobsons Bay,Western
4214,3,h,995000.0,7/11/2016,8.4,3.0,1.0,2.0,316.0,118.0,1960.0,Hobsons Bay,Western
4215,4,h,1380000.0,7/11/2016,8.4,4.0,1.0,4.0,766.0,,,Hobsons Bay,Western
4216,3,h,1220000.0,8/10/2016,8.4,3.0,2.0,0.0,311.0,,1920.0,Hobsons Bay,Western
4217,3,h,785000.0,8/10/2016,8.4,3.0,1.0,1.0,185.0,,,Hobsons Bay,Western
4218,2,h,962000.0,8/10/2016,8.4,2.0,1.0,1.0,402.0,94.0,1920.0,Hobsons Bay,Western
4219,4,h,860000.0,10/09/2016,8.4,3.0,3.0,2.0,217.0,195.0,,Hobsons Bay,Western
4220,5,h,1220000.0,10/09/2016,8.4,5.0,3.0,2.0,681.0,,,Hobsons Bay,Western
4221,3,h,930000.0,10/09/2016,8.4,3.0,1.0,1.0,307.0,,,Hobsons Bay,Western
4222,3,h,930000.0,10/12/2016,8.4,3.0,2.0,1.0,343.0,,,Hobsons Bay,Western
4223,3,h,800000.0,10/12/2016,8.4,3.0,2.0,1.0,0.0,138.0,1970.0,Hobsons Bay,Western
4224,3,h,1305000.0,10/12/2016,8.4,3.0,1.0,0.0,357.0,112.0,1900.0,Hobsons Bay,Western
4225,3,h,1060000.0,10/12/2016,8.4,3.0,1.0,4.0,600.0,130.0,,Hobsons Bay,Western
4226,2,u,485000.0,10/12/2016,8.4,2.0,1.0,1.0,0.0,65.0,2011.0,Hobsons Bay,Western
4227,3,h,950000.0,10/12/2016,8.4,3.0,2.0,1.0,224.0,,,Hobsons Bay,Western
4228,2,h,910000.0,11/02/2017,8.4,2.0,1.0,1.0,264.0,,,Hobsons Bay,Western
4229,3,h,810000.0,12/11/2016,8.4,3.0,1.0,1.0,390.0,84.0,1970.0,Hobsons Bay,Western
4230,3,h,776000.0,12/11/2016,8.4,3.0,1.0,3.0,363.0,,,Hobsons Bay,Western
4231,3,h,1002500.0,14/05/2016,8.4,3.0,1.0,2.0,501.0,,,Hobsons Bay,Western
4232,3,h,807500.0,14/05/2016,8.4,3.0,1.0,3.0,647.0,157.0,,Hobsons Bay,Western
4233,2,h,1120000.0,14/05/2016,8.4,1.0,1.0,3.0,574.0,,,Hobsons Bay,Western
4234,3,h,950000.0,14/05/2016,8.4,2.0,2.0,2.0,281.0,,1950.0,Hobsons Bay,Western
4235,4,h,1620000.0,14/05/2016,8.4,4.0,3.0,1.0,425.0,233.0,2015.0,Hobsons Bay,Western
4236,3,h,923000.0,15/10/2016,8.4,3.0,1.0,0.0,221.0,118.0,1900.0,Hobsons Bay,Western
4237,2,h,1030000.0,15/10/2016,8.4,2.0,1.0,2.0,470.0,136.0,1930.0,Hobsons Bay,Western
4238,3,h,1046000.0,15/10/2016,8.4,3.0,2.0,2.0,284.0,125.0,1890.0,Hobsons Bay,Western
4239,3,h,716000.0,16/04/2016,8.4,3.0,1.0,2.0,268.0,,,Hobsons Bay,Western
4240,2,h,740000.0,16/04/2016,8.4,2.0,2.0,1.0,213.0,127.0,2006.0,Hobsons Bay,Western
4241,4,h,970000.0,16/04/2016,8.4,3.0,1.0,1.0,619.0,151.0,1915.0,Hobsons Bay,Western
4242,3,t,735000.0,16/04/2016,8.4,3.0,2.0,2.0,0.0,162.0,2007.0,Hobsons Bay,Western
4243,2,h,762000.0,16/07/2016,8.4,2.0,1.0,2.0,451.0,,,Hobsons Bay,Western
4244,2,u,485000.0,16/07/2016,8.4,2.0,1.0,1.0,0.0,63.0,2006.0,Hobsons Bay,Western
4245,3,h,950000.0,16/07/2016,8.4,3.0,1.0,2.0,453.0,145.0,1950.0,Hobsons Bay,Western
4246,4,h,1280000.0,16/07/2016,8.4,4.0,2.0,1.0,458.0,153.0,1930.0,Hobsons Bay,Western
4247,4,h,1040000.0,17/09/2016,8.4,3.0,2.0,2.0,299.0,198.0,2004.0,Hobsons Bay,Western
4248,2,h,922000.0,17/09/2016,8.4,2.0,1.0,0.0,301.0,380.0,,Hobsons Bay,Western
4249,5,h,2415000.0,17/09/2016,8.4,3.0,3.0,2.0,803.0,293.0,,Hobsons Bay,Western
4250,4,h,1115000.0,18/03/2017,8.4,4.0,1.0,1.0,0.0,163.0,1880.0,Hobsons Bay,Western
4251,3,h,1675000.0,18/03/2017,8.4,3.0,2.0,2.0,575.0,,,Hobsons Bay,Western
4252,3,h,1176000.0,18/06/2016,8.4,3.0,1.0,2.0,767.0,111.0,1960.0,Hobsons Bay,Western
4253,4,h,1265000.0,18/06/2016,8.4,5.0,2.0,2.0,774.0,185.0,1950.0,Hobsons Bay,Western
4254,2,h,801000.0,18/06/2016,8.4,1.0,1.0,1.0,343.0,106.0,1920.0,Hobsons Bay,Western
4255,3,h,1185000.0,19/11/2016,8.4,3.0,1.0,2.0,771.0,,,Hobsons Bay,Western
4256,3,t,770000.0,19/11/2016,8.4,3.0,2.0,2.0,224.0,132.0,2015.0,Hobsons Bay,Western
4257,3,h,1200000.0,19/11/2016,8.4,3.0,2.0,0.0,288.0,,,Hobsons Bay,Western
4258,3,h,993000.0,22/05/2016,8.4,3.0,2.0,2.0,348.0,158.0,1900.0,Hobsons Bay,Western
4259,3,h,901000.0,22/05/2016,8.4,3.0,1.0,1.0,557.0,,,Hobsons Bay,Western
4260,2,h,650000.0,22/05/2016,8.4,2.0,1.0,1.0,149.0,62.0,1890.0,Hobsons Bay,Western
4261,3,h,891500.0,22/08/2016,8.4,3.0,1.0,0.0,344.0,130.0,1920.0,Hobsons Bay,Western
4262,4,h,3420000.0,22/08/2016,8.4,4.0,2.0,2.0,757.0,,1886.0,Hobsons Bay,Western
4263,3,h,805000.0,23/04/2016,8.4,3.0,1.0,2.0,322.0,104.0,1930.0,Hobsons Bay,Western
4264,2,h,680000.0,23/04/2016,8.4,2.0,1.0,1.0,229.0,101.0,2000.0,Hobsons Bay,Western
4265,4,t,827500.0,24/09/2016,8.4,4.0,3.0,2.0,221.0,,,Hobsons Bay,Western
4266,2,h,793000.0,24/09/2016,8.4,2.0,1.0,1.0,144.0,140.0,1995.0,Hobsons Bay,Western
4267,3,h,988000.0,24/09/2016,8.4,3.0,1.0,1.0,450.0,,,Hobsons Bay,Western
4268,3,t,747000.0,24/09/2016,8.4,3.0,2.0,2.0,753.0,170.0,2005.0,Hobsons Bay,Western
4269,3,h,910000.0,24/09/2016,8.4,3.0,1.0,2.0,531.0,,,Hobsons Bay,Western
4270,2,h,896000.0,24/09/2016,8.4,2.0,1.0,0.0,297.0,95.0,1900.0,Hobsons Bay,Western
4271,2,h,890000.0,25/02/2017,8.4,2.0,1.0,0.0,168.0,90.0,1900.0,Hobsons Bay,Western
4272,3,h,1199000.0,25/02/2017,8.4,3.0,1.0,3.0,506.0,,,Hobsons Bay,Western
4273,3,h,1100000.0,25/02/2017,8.4,3.0,2.0,1.0,293.0,,,Hobsons Bay,Western
4274,5,h,2015000.0,25/02/2017,8.4,5.0,2.0,4.0,1017.0,,,Hobsons Bay,Western
4275,4,t,930000.0,26/07/2016,8.4,4.0,3.0,3.0,278.0,188.0,2009.0,Hobsons Bay,Western
4276,3,h,1151000.0,27/06/2016,8.4,2.0,1.0,5.0,571.0,120.0,1920.0,Hobsons Bay,Western
4277,4,t,820000.0,27/06/2016,8.4,4.0,2.0,2.0,753.0,204.0,2006.0,Hobsons Bay,Western
4278,2,u,670000.0,27/11/2016,8.4,2.0,1.0,1.0,190.0,,,Hobsons Bay,Western
4279,3,h,1040000.0,27/11/2016,8.4,3.0,1.0,2.0,595.0,,,Hobsons Bay,Western
4280,4,h,1316000.0,27/11/2016,8.4,4.0,2.0,3.0,539.0,,2000.0,Hobsons Bay,Western
4281,2,h,816000.0,27/11/2016,8.4,2.0,1.0,1.0,315.0,104.0,1930.0,Hobsons Bay,Western
4282,3,h,945000.0,28/05/2016,8.4,4.0,2.0,1.0,487.0,190.0,2017.0,Hobsons Bay,Western
4283,1,h,643700.0,28/08/2016,8.4,1.0,1.0,0.0,129.0,45.0,1900.0,Hobsons Bay,Western
4284,2,h,760000.0,28/08/2016,8.4,2.0,1.0,2.0,255.0,109.0,1930.0,Hobsons Bay,Western
4285,8,h,881000.0,30/07/2016,8.4,6.0,2.0,4.0,663.0,190.0,1920.0,Hobsons Bay,Western
4286,3,h,900000.0,30/07/2016,8.4,3.0,2.0,2.0,360.0,168.0,2013.0,Hobsons Bay,Western
4287,3,t,830000.0,3/09/2016,11.2,3.0,3.0,2.0,303.0,236.0,2013.0,Moonee Valley,Western
4288,3,h,780000.0,3/09/2016,11.2,3.0,2.0,2.0,274.0,,,Moonee Valley,Western
4289,3,h,1020000.0,3/12/2016,11.2,3.0,1.0,2.0,650.0,,,Moonee Valley,Western
4290,1,h,1330000.0,3/12/2016,11.2,1.0,1.0,1.0,846.0,,,Moonee Valley,Western
4291,4,h,1126000.0,3/12/2016,11.2,4.0,2.0,2.0,650.0,150.0,1960.0,Moonee Valley,Western
4292,3,h,1235000.0,4/03/2017,11.2,3.0,2.0,1.0,0.0,204.0,2009.0,Moonee Valley,Western
4293,2,u,457000.0,4/06/2016,11.2,2.0,1.0,1.0,0.0,89.0,1975.0,Moonee Valley,Western
4294,2,u,660000.0,4/06/2016,11.2,2.0,2.0,1.0,217.0,113.0,2006.0,Moonee Valley,Western
4295,3,t,770000.0,7/05/2016,11.2,3.0,2.0,1.0,313.0,145.0,2011.0,Moonee Valley,Western
4296,3,h,895500.0,7/05/2016,11.2,3.0,2.0,2.0,347.0,,,Moonee Valley,Western
4297,4,h,1350000.0,7/11/2016,11.2,4.0,3.0,2.0,747.0,242.0,1985.0,Moonee Valley,Western
4298,3,t,820000.0,7/11/2016,11.2,3.0,2.0,1.0,229.0,180.0,2012.0,Moonee Valley,Western
4299,2,t,617500.0,10/09/2016,11.2,2.0,1.0,1.0,237.0,,,Moonee Valley,Western
4300,2,u,490000.0,10/12/2016,11.2,2.0,1.0,1.0,142.0,,,Moonee Valley,Western
4301,3,u,800000.0,10/12/2016,11.2,3.0,2.0,1.0,0.0,,,Moonee Valley,Western
4302,3,h,991000.0,11/02/2017,11.2,3.0,1.0,1.0,716.0,139.0,1950.0,Moonee Valley,Western
4303,3,u,970000.0,12/11/2016,11.2,3.0,2.0,1.0,320.0,167.0,,Moonee Valley,Western
4304,2,h,657000.0,12/11/2016,11.2,2.0,2.0,1.0,268.0,104.0,1950.0,Moonee Valley,Western
4305,3,h,710000.0,12/11/2016,11.2,3.0,2.0,1.0,317.0,140.0,1950.0,Moonee Valley,Western
4306,3,h,840000.0,13/08/2016,11.2,3.0,1.0,2.0,603.0,,,Moonee Valley,Western
4307,3,h,975000.0,13/08/2016,11.2,3.0,1.0,1.0,822.0,,,Moonee Valley,Western
4308,3,u,600000.0,14/05/2016,11.2,3.0,2.0,1.0,164.0,,,Moonee Valley,Western
4309,4,h,875000.0,14/05/2016,11.2,4.0,3.0,1.0,321.0,,,Moonee Valley,Western
4310,3,h,785000.0,14/05/2016,11.2,3.0,1.0,2.0,620.0,,,Moonee Valley,Western
4311,3,t,840000.0,15/10/2016,11.2,3.0,2.0,2.0,374.0,180.0,1990.0,Moonee Valley,Western
4312,3,h,1076000.0,16/04/2016,11.2,3.0,1.0,1.0,654.0,,,Moonee Valley,Western
4313,4,h,850000.0,16/04/2016,11.2,4.0,3.0,2.0,641.0,,,Moonee Valley,Western
4314,5,h,1400000.0,17/09/2016,11.2,4.0,2.0,2.0,650.0,290.0,2005.0,Moonee Valley,Western
4315,4,h,1080000.0,17/09/2016,11.2,3.0,3.0,2.0,539.0,162.0,1976.0,Moonee Valley,Western
4316,3,h,1065000.0,18/03/2017,11.2,3.0,1.0,2.0,653.0,,,Moonee Valley,Western
4317,3,h,773000.0,18/06/2016,11.2,3.0,2.0,2.0,403.0,,,Moonee Valley,Western
4318,3,u,700000.0,18/06/2016,11.2,3.0,1.0,1.0,202.0,,,Moonee Valley,Western
4319,3,u,760000.0,18/06/2016,11.2,3.0,2.0,1.0,198.0,,2008.0,Moonee Valley,Western
4320,2,h,1190000.0,19/11/2016,11.2,2.0,1.0,2.0,650.0,,,Moonee Valley,Western
4321,3,h,1015000.0,22/08/2016,11.2,3.0,1.0,1.0,643.0,125.0,1950.0,Moonee Valley,Western
4322,3,h,875000.0,22/08/2016,11.2,3.0,1.0,0.0,656.0,,1950.0,Moonee Valley,Western
4323,3,h,1020000.0,25/02/2017,11.2,3.0,1.0,1.0,650.0,,,Moonee Valley,Western
4324,3,u,773000.0,26/07/2016,11.2,3.0,1.0,1.0,275.0,,,Moonee Valley,Western
4325,2,u,522500.0,26/07/2016,11.2,2.0,1.0,1.0,167.0,,,Moonee Valley,Western
4326,3,h,1100000.0,27/06/2016,11.2,3.0,1.0,1.0,655.0,,,Moonee Valley,Western
4327,2,h,1007000.0,27/06/2016,11.2,2.0,1.0,1.0,646.0,,,Moonee Valley,Western
4328,4,h,1245000.0,27/11/2016,11.2,4.0,3.0,3.0,0.0,225.0,1950.0,Moonee Valley,Western
4329,3,h,1155000.0,27/11/2016,11.2,3.0,2.0,3.0,653.0,,,Moonee Valley,Western
4330,3,u,746000.0,27/11/2016,11.2,3.0,1.0,1.0,256.0,,,Moonee Valley,Western
4331,4,h,1160000.0,28/05/2016,11.2,4.0,3.0,2.0,424.0,,,Moonee Valley,Western
4332,3,h,1105000.0,28/05/2016,11.2,3.0,1.0,1.0,643.0,119.0,1950.0,Moonee Valley,Western
4333,2,u,591000.0,30/07/2016,11.2,2.0,1.0,1.0,269.0,,,Moonee Valley,Western
4334,3,h,960000.0,30/07/2016,11.2,3.0,1.0,1.0,645.0,,,Moonee Valley,Western
4335,3,u,815000.0,30/07/2016,11.2,3.0,2.0,2.0,203.0,,,Moonee Valley,Western
4336,4,h,2920000.0,3/09/2016,2.3,4.0,3.0,4.0,310.0,276.0,1880.0,Melbourne,Northern
4337,3,h,1635000.0,3/09/2016,2.3,2.0,1.0,0.0,517.0,,,Melbourne,Northern
4338,1,u,491000.0,3/09/2016,2.3,1.0,1.0,1.0,0.0,,,Melbourne,Northern
4339,2,u,540000.0,3/12/2016,2.3,2.0,1.0,1.0,0.0,65.0,1970.0,Melbourne,Northern
4340,1,u,340000.0,3/12/2016,2.3,1.0,1.0,1.0,0.0,,,Melbourne,Northern
4341,2,u,726000.0,4/03/2017,2.3,2.0,1.0,1.0,0.0,64.0,1970.0,Melbourne,Northern
4342,3,h,1340000.0,4/03/2017,2.3,3.0,1.0,0.0,83.0,129.0,1980.0,Melbourne,Northern
4343,2,t,1105000.0,4/03/2017,2.3,2.0,2.0,1.0,88.0,119.0,2010.0,Melbourne,Northern
4344,2,t,841000.0,4/03/2017,2.3,2.0,1.0,1.0,215.0,0.0,2000.0,Melbourne,Northern
4345,2,u,528500.0,4/06/2016,2.3,2.0,1.0,1.0,0.0,74.0,1960.0,Melbourne,Northern
4346,2,u,585000.0,4/06/2016,2.3,2.0,1.0,1.0,0.0,,,Melbourne,Northern
4347,2,u,645000.0,7/05/2016,2.3,2.0,1.0,1.0,0.0,,,Melbourne,Northern
4348,1,u,410000.0,7/11/2016,2.3,1.0,1.0,1.0,1045.0,55.0,2011.0,Melbourne,Northern
4349,2,u,550000.0,7/11/2016,2.3,2.0,1.0,2.0,0.0,54.0,1975.0,Melbourne,Northern
4350,2,u,470000.0,7/11/2016,2.3,2.0,1.0,1.0,0.0,,,Melbourne,Northern
4351,2,u,470000.0,7/11/2016,2.3,2.0,1.0,1.0,0.0,57.0,2006.0,Melbourne,Northern
4352,2,u,475000.0,8/10/2016,2.3,2.0,1.0,1.0,0.0,,,Melbourne,Northern
4353,2,u,640000.0,8/10/2016,2.3,2.0,2.0,1.0,0.0,84.0,2006.0,Melbourne,Northern
4354,4,h,1330000.0,10/09/2016,2.3,3.0,2.0,1.0,246.0,,,Melbourne,Northern
4355,2,u,720000.0,10/12/2016,2.3,2.0,2.0,1.0,0.0,98.0,1998.0,Melbourne,Northern
4356,2,t,888000.0,10/12/2016,2.3,2.0,1.0,1.0,0.0,,,Melbourne,Northern
4357,3,h,1325000.0,10/12/2016,2.3,3.0,2.0,1.0,97.0,139.0,2011.0,Melbourne,Northern
4358,1,u,368000.0,10/12/2016,2.3,1.0,1.0,1.0,0.0,52.0,2003.0,Melbourne,Northern
4359,3,t,1300000.0,11/02/2017,2.3,3.0,2.0,2.0,67.0,,2005.0,Melbourne,Northern
4360,2,u,450000.0,12/11/2016,2.3,2.0,1.0,1.0,1588.0,71.0,1970.0,Melbourne,Northern
4361,3,h,1385000.0,13/08/2016,2.3,3.0,2.0,0.0,118.0,150.0,1890.0,Melbourne,Northern
4362,2,h,990000.0,15/10/2016,2.3,2.0,2.0,1.0,584.0,120.0,2008.0,Melbourne,Northern
4363,2,u,440000.0,16/04/2016,2.3,2.0,1.0,1.0,0.0,,1960.0,Melbourne,Northern
4364,2,u,606000.0,16/04/2016,2.3,2.0,1.0,2.0,0.0,84.0,2000.0,Melbourne,Northern
4365,1,u,450000.0,16/07/2016,2.3,1.0,1.0,1.0,0.0,60.0,2012.0,Melbourne,Northern
4366,3,h,1470000.0,17/09/2016,2.3,2.0,1.0,0.0,232.0,93.0,1930.0,Melbourne,Northern
4367,2,u,591500.0,17/09/2016,2.3,2.0,1.0,1.0,0.0,,,Melbourne,Northern
4368,2,t,1300000.0,18/06/2016,2.3,2.0,2.0,1.0,0.0,,,Melbourne,Northern
4369,2,h,1010000.0,19/11/2016,2.3,2.0,2.0,0.0,109.0,100.0,1900.0,Melbourne,Northern
4370,2,h,1266000.0,19/11/2016,2.3,2.0,1.0,0.0,161.0,106.0,1960.0,Melbourne,Northern
4371,2,u,620000.0,19/11/2016,2.3,2.0,1.0,2.0,0.0,69.0,2004.0,Melbourne,Northern
4372,2,u,540000.0,22/08/2016,2.3,2.0,1.0,1.0,0.0,,1970.0,Melbourne,Northern
4373,2,h,1200000.0,24/09/2016,2.3,2.0,2.0,1.0,146.0,,,Melbourne,Northern
4374,2,u,630000.0,24/09/2016,2.3,2.0,1.0,1.0,0.0,75.0,2002.0,Melbourne,Northern
4375,2,u,560000.0,25/02/2017,2.3,2.0,1.0,1.0,2300.0,68.0,1975.0,Melbourne,Northern
4376,2,h,800000.0,27/06/2016,2.3,2.0,2.0,1.0,55.0,,2011.0,Melbourne,Northern
4377,2,u,665500.0,27/11/2016,2.3,2.0,2.0,1.0,0.0,96.0,2012.0,Melbourne,Northern
4378,2,u,550055.0,27/11/2016,2.3,2.0,1.0,2.0,1004.0,65.0,1971.0,Melbourne,Northern
4379,1,u,358000.0,27/11/2016,2.3,1.0,1.0,1.0,649.0,43.0,1970.0,Melbourne,Northern
4380,1,u,320000.0,27/11/2016,2.3,1.0,1.0,1.0,0.0,45.0,1975.0,Melbourne,Northern
4381,3,t,1000000.0,27/11/2016,2.3,3.0,2.0,1.0,61.0,170.0,1920.0,Melbourne,Northern
4382,2,u,598000.0,27/11/2016,2.3,2.0,1.0,1.0,0.0,85.0,2005.0,Melbourne,Northern
4383,2,u,950000.0,28/05/2016,2.3,2.0,2.0,1.0,0.0,2.0,,Melbourne,Northern
4384,3,t,1065000.0,28/05/2016,2.3,3.0,2.0,1.0,64.0,,2008.0,Melbourne,Northern
4385,2,h,885000.0,28/08/2016,2.3,2.0,1.0,1.0,111.0,73.0,1880.0,Melbourne,Northern
4386,2,u,587134.0,28/08/2016,2.3,2.0,1.0,1.0,0.0,1.0,1970.0,Melbourne,Northern
4387,2,h,1286000.0,3/09/2016,5.5,2.0,1.0,1.0,245.0,108.0,1890.0,Darebin,Northern
4388,3,h,1200000.0,3/09/2016,5.5,3.0,1.0,1.0,215.0,125.0,1920.0,Darebin,Northern
4389,3,h,1382500.0,3/09/2016,5.5,3.0,2.0,2.0,286.0,188.0,2007.0,Darebin,Northern
4390,2,u,630000.0,3/09/2016,5.5,2.0,2.0,1.0,0.0,,,Darebin,Northern
4391,4,h,1600000.0,3/09/2016,5.5,4.0,2.0,1.0,464.0,179.0,1910.0,Darebin,Northern
4392,3,h,1310000.0,4/03/2017,5.5,3.0,2.0,1.0,267.0,,1920.0,Darebin,Northern
4393,2,h,1035000.0,4/03/2017,5.5,2.0,1.0,0.0,140.0,,,Darebin,Northern
4394,3,h,1980000.0,4/03/2017,5.5,3.0,2.0,4.0,613.0,,,Darebin,Northern
4395,2,u,592000.0,4/03/2017,5.5,2.0,1.0,2.0,0.0,,,Darebin,Northern
4396,3,h,1335000.0,4/03/2017,5.5,3.0,1.0,3.0,520.0,,,Darebin,Northern
4397,3,h,1710000.0,4/06/2016,5.5,3.0,1.0,1.0,247.0,160.0,1890.0,Darebin,Northern
4398,4,h,1590000.0,4/06/2016,5.5,4.0,1.0,1.0,484.0,,1925.0,Darebin,Northern
4399,6,h,2000000.0,4/06/2016,5.5,6.0,2.0,2.0,772.0,257.0,1992.0,Darebin,Northern
4400,2,u,583000.0,6/08/2016,5.5,2.0,2.0,1.0,0.0,69.0,2011.0,Darebin,Northern
4401,2,u,418000.0,7/05/2016,5.5,2.0,1.0,1.0,1882.0,,,Darebin,Northern
4402,3,h,860000.0,7/05/2016,5.5,3.0,1.0,1.0,213.0,,,Darebin,Northern
4403,2,t,650000.0,7/05/2016,5.5,2.0,2.0,2.0,55.0,100.0,2013.0,Darebin,Northern
4404,4,h,1700000.0,7/05/2016,5.5,4.0,2.0,1.0,415.0,218.0,1900.0,Darebin,Northern
4405,2,h,1575000.0,7/11/2016,5.5,2.0,1.0,3.0,607.0,126.0,1945.0,Darebin,Northern
4406,2,h,950000.0,7/11/2016,5.5,2.0,1.0,1.0,191.0,73.0,1920.0,Darebin,Northern
4407,3,h,1655000.0,8/10/2016,5.5,3.0,1.0,3.0,472.0,101.0,1924.0,Darebin,Northern
4408,4,h,1950000.0,8/10/2016,5.5,4.0,1.0,2.0,608.0,,1870.0,Darebin,Northern
4409,4,h,905000.0,8/10/2016,5.5,2.0,1.0,1.0,314.0,,,Darebin,Northern
4410,3,h,1255000.0,10/09/2016,5.5,3.0,2.0,1.0,259.0,156.0,1910.0,Darebin,Northern
4411,2,u,601000.0,10/09/2016,5.5,2.0,1.0,1.0,0.0,,,Darebin,Northern
4412,2,h,1020000.0,10/09/2016,5.5,2.0,1.0,2.0,347.0,115.0,1935.0,Darebin,Northern
4413,1,u,435000.0,10/09/2016,5.5,1.0,1.0,2.0,0.0,55.0,1970.0,Darebin,Northern
4414,2,h,790000.0,10/09/2016,5.5,2.0,1.0,1.0,136.0,78.0,2000.0,Darebin,Northern
4415,3,h,990000.0,10/09/2016,5.5,2.0,1.0,2.0,497.0,,,Darebin,Northern
4416,2,u,605000.0,10/09/2016,5.5,2.0,1.0,2.0,0.0,65.0,2000.0,Darebin,Northern
4417,4,h,2270000.0,10/12/2016,5.5,4.0,2.0,2.0,440.0,,1992.0,Darebin,Northern
4418,1,u,385000.0,10/12/2016,5.5,1.0,1.0,0.0,0.0,41.0,1970.0,Darebin,Northern
4419,2,h,900000.0,10/12/2016,5.5,2.0,1.0,0.0,367.0,,,Darebin,Northern
4420,4,h,1340000.0,10/12/2016,5.5,4.0,1.0,2.0,0.0,,,Darebin,Northern
4421,3,h,1300000.0,11/02/2017,5.5,3.0,2.0,1.0,379.0,,,Darebin,Northern
4422,4,h,1310000.0,12/06/2016,5.5,4.0,2.0,2.0,282.0,,,Darebin,Northern
4423,2,h,1112000.0,12/06/2016,5.5,4.0,1.0,2.0,238.0,,,Darebin,Northern
4424,2,h,910000.0,12/11/2016,5.5,2.0,1.0,2.0,229.0,,1900.0,Darebin,Northern
4425,3,t,830000.0,12/11/2016,5.5,3.0,3.0,1.0,55.0,,2013.0,Darebin,Northern
4426,4,h,2100000.0,12/11/2016,5.5,4.0,1.0,2.0,0.0,,,Darebin,Northern
4427,3,h,1190000.0,12/11/2016,5.5,3.0,1.0,1.0,445.0,125.0,1920.0,Darebin,Northern
4428,3,t,865000.0,12/11/2016,5.5,3.0,1.0,2.0,184.0,108.0,2006.0,Darebin,Northern
4429,4,h,2175000.0,13/08/2016,5.5,5.0,2.0,1.0,573.0,186.0,1890.0,Darebin,Northern
4430,3,h,1085000.0,13/08/2016,5.5,3.0,1.0,2.0,610.0,,,Darebin,Northern
4431,1,u,312000.0,14/05/2016,5.5,1.0,1.0,1.0,0.0,39.0,1960.0,Darebin,Northern
4432,1,u,320000.0,14/05/2016,5.5,1.0,1.0,0.0,0.0,,,Darebin,Northern
4433,2,h,890000.0,14/05/2016,5.5,2.0,1.0,1.0,225.0,92.0,1910.0,Darebin,Northern
4434,5,h,2700000.0,14/05/2016,5.5,4.0,3.0,3.0,490.0,331.0,1920.0,Darebin,Northern
4435,2,h,1101000.0,14/05/2016,5.5,2.0,1.0,0.0,229.0,99.0,1910.0,Darebin,Northern
4436,3,h,926000.0,14/05/2016,5.5,3.0,1.0,2.0,380.0,,,Darebin,Northern
4437,3,h,1050000.0,15/10/2016,5.5,3.0,1.0,0.0,158.0,106.0,1910.0,Darebin,Northern
4438,3,h,1010000.0,15/10/2016,5.5,3.0,1.0,1.0,178.0,124.0,2000.0,Darebin,Northern
4439,5,h,2155000.0,15/10/2016,5.5,5.0,2.0,2.0,692.0,,1920.0,Darebin,Northern
4440,2,u,430000.0,15/10/2016,5.5,2.0,1.0,1.0,0.0,,1970.0,Darebin,Northern
4441,3,h,1900000.0,16/04/2016,5.5,3.0,1.0,1.0,522.0,174.0,1910.0,Darebin,Northern
4442,2,h,888000.0,16/04/2016,5.5,2.0,1.0,1.0,190.0,102.0,1985.0,Darebin,Northern
4443,2,h,1020000.0,16/04/2016,5.5,2.0,1.0,1.0,354.0,97.0,1920.0,Darebin,Northern
4444,3,h,1160000.0,16/04/2016,5.5,2.0,3.0,2.0,425.0,,,Darebin,Northern
